sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,0,0,0,,,,,,0.0,0.0,143,0,25,28,23,18,20,29,0,0,0,0,0,0,0,0
2.001,6,6,0,1000.0,1000.0,,1000.0,0.0,0.0,6.0,288,0,52,55,41,41,46,53,0,0,0,0,0,0,0,0
3.001,6,6,0,1942.33,1942.33,,1993.75,0.0,0.0,12.0,432,0,82,78,65,59,73,75,0,0,0,0,0,0,0,0
4.001,6,6,0,2912.33,2912.33,,2976.25,0.0,0.0,18.0,576,0,103,101,93,80,96,103,0,0,0,0,0,0,0,0
5.0,6,6,0,3883.17,3883.17,,3933.0,0.0,0.0,24.0,719,0,119,128,109,117,118,128,0,0,0,0,0,0,0,0
6.0,6,6,0,4863.33,4863.33,,4925.25,0.0,0.0,30.0,863,0,143,149,135,144,140,152,0,0,0,0,0,0,0,0
7.0,6,6,0,5820.17,5820.17,,5892.25,0.0,0.0,36.0,1007,0,166,174,161,167,164,175,0,0,0,0,0,0,0,0
8.0,6,6,0,6802.17,6802.17,,6880.25,0.0,0.0,42.0,1151,0,190,193,184,198,189,197,0,0,0,0,0,0,0,0
9.0,6,6,0,7749.0,7749.0,,7843.75,0.0,0.0,48.0,1295,0,209,214,210,230,209,223,0,0,0,0,0,0,0,0
10.001,6,6,0,8702.33,8702.33,,8770.5,0.0,0.0,54.0,1440,0,231,232,238,252,229,258,0,0,0,0,0,0,0,0
11.001,6,6,0,9643.5,9643.5,,9743.25,0.0,0.0,60.0,1584,0,261,254,259,275,254,281,0,0,0,0,0,0,0,0
12.001,6,6,0,10594.67,10594.67,,10697.0,0.0,0.0,66.0,1728,0,287,273,286,300,278,304,0,0,0,0,0,0,0,0
13.001,6,6,0,11560.0,11560.0,,11683.75,0.0,0.0,72.0,1872,0,310,292,314,322,306,328,0,0,0,0,0,0,0,0
14.001,6,6,0,12505.5,12505.5,,12631.5,0.0,0.0,78.0,2016,0,330,321,337,346,329,353,0,0,0,0,0,0,0,0
15.001,6,6,0,13476.83,13476.83,,13600.5,0.0,0.0,84.0,2160,0,356,337,368,371,350,378,0,0,0,0,0,0,0,0
16.001,6,6,0,14451.17,14451.17,,14585.0,0.0,0.0,90.0,2304,0,378,364,394,391,374,403,0,0,0,0,0,0,0,0
17.001,6,6,0,15400.0,15400.0,,15535.0,0.0,0.0,96.0,2448,0,400,385,422,418,403,420,0,0,0,0,0,0,0,0
18.001,6,6,0,16361.33,16361.33,,16520.5,0.0,0.0,102.0,2592,0,413,405,449,441,435,449,0,0,0,0,0,0,0,0
19.0,6,6,0,17341.17,17341.17,,17498.5,0.0,0.0,108.0,2735,0,434,432,476,461,454,478,0,0,0,0,0,0,0,0
20.0,6,6,0,18311.0,18311.0,,18483.75,0.0,0.0,114.0,2879,0,462,457,487,490,481,502,0,0,0,0,0,0,0,0
21.0,6,6,0,19279.0,19279.0,,19403.75,0.0,0.0,120.0,3023,0,474,485,515,515,508,526,0,0,0,0,0,0,0,0
22.0,6,6,0,20234.5,20234.5,,20324.75,0.0,0.0,126.0,3167,0,503,507,531,537,533,556,0,0,0,0,0,0,0,0
23.0,6,6,0,21204.5,21204.5,,21317.0,0.0,0.0,132.0,3311,0,525,528,563,568,556,571,0,0,0,0,0,0,0,0
24.0,6,6,0,22162.17,22162.17,,22295.25,0.0,0.0,138.0,3455,0,546,549,581,597,578,604,0,0,0,0,0,0,0,0
25.0,6,6,0,23104.5,23104.5,,23224.75,0.0,0.0,144.0,3599,0,565,575,604,623,609,623,0,0,0,0,0,0,0,0
26.0,6,6,0,24048.83,24048.83,,24208.0,0.0,0.0,150.0,3743,0,591,599,629,648,620,656,0,0,0,0,0,0,0,0
27.0,6,6,0,25003.5,25003.5,,25174.75,0.0,0.0,156.0,3887,0,618,621,646,668,648,686,0,0,0,0,0,0,0,0
28.0,6,6,0,25964.5,25964.5,,26143.0,0.0,0.0,162.0,4031,0,648,645,672,688,669,709,0,0,0,0,0,0,0,0
29.0,6,6,0,26933.5,26933.5,,27113.5,0.0,0.0,168.0,4175,0,676,672,698,716,687,726,0,0,0,0,0,0,0,0
30.0,6,6,0,27890.0,27890.0,,28053.25,0.0,0.0,174.0,4319,0,699,704,725,727,710,754,0,0,0,0,0,0,0,0
31.0,6,6,0,28842.33,28842.33,,28990.0,0.0,0.0,180.0,4463,0,727,724,746,759,733,774,0,0,0,0,0,0,0,0
32.0,6,6,0,29801.0,29801.0,,29920.0,0.0,0.0,186.0,4607,0,750,749,771,787,758,792,0,0,0,0,0,0,0,0
33.0,6,6,0,30746.67,30746.67,,30903.25,0.0,0.0,192.0,4751,0,767,769,803,805,780,827,0,0,0,0,0,0,0,0
34.0,6,6,0,31715.67,31715.67,,31890.0,0.0,0.0,198.0,4895,0,793,796,823,830,800,853,0,0,0,0,0,0,0,0
35.0,6,6,0,32691.17,32691.17,,32870.0,0.0,0.0,204.0,5039,0,822,815,844,855,818,885,0,0,0,0,0,0,0,0
36.0,6,6,0,33642.17,33642.17,,33811.75,0.0,0.0,210.0,5183,0,847,833,862,886,846,909,0,0,0,0,0,0,0,0
37.0,6,6,0,34612.33,34612.33,,34803.25,0.0,0.0,216.0,5327,0,864,857,884,901,872,949,0,0,0,0,0,0,0,0
38.0,6,6,0,35583.5,35583.5,,35763.5,0.0,0.0,222.0,5471,0,893,875,906,922,900,975,0,0,0,0,0,0,0,0
39.001,6,6,0,36567.83,36567.83,,36752.0,0.0,0.0,228.0,5616,0,914,900,932,938,930,1002,0,0,0,0,0,0,0,0
40.001,6,6,0,37513.17,37513.17,,37631.5,0.0,0.0,234.0,5760,0,930,934,949,961,959,1027,0,0,0,0,0,0,0,0
41.001,6,6,0,38446.67,38446.67,,38588.0,0.0,0.0,240.0,5904,0,954,954,966,989,992,1049,0,0,0,0,0,0,0,0
42.001,6,6,0,39390.17,39390.17,,39541.25,0.0,0.0,246.0,6048,0,976,980,991,1008,1020,1073,0,0,0,0,0,0,0,0
43.001,6,6,0,40356.67,40356.67,,40510.0,0.0,0.0,252.0,6192,0,991,1003,1023,1037,1046,1092,0,0,0,0,0,0,0,0
44.001,6,6,0,41330.0,41330.0,,41497.0,0.0,0.0,258.0,6336,0,1011,1027,1048,1065,1069,1116,0,0,0,0,0,0,0,0
45.001,6,6,0,42275.67,42275.67,,42471.75,0.0,0.0,264.0,6480,0,1040,1055,1073,1087,1083,1142,0,0,0,0,0,0,0,0
46.001,6,6,0,43249.17,43249.17,,43463.25,0.0,0.0,270.0,6624,0,1065,1076,1093,1107,1113,1170,0,0,0,0,0,0,0,0
47.001,6,6,0,44204.5,44204.5,,44369.75,0.0,0.0,276.0,6768,0,1087,1097,1120,1129,1144,1191,0,0,0,0,0,0,0,0
48.001,6,6,0,45184.5,45184.5,,45348.25,0.0,0.0,282.0,6912,0,1110,1121,1146,1150,1168,1217,0,0,0,0,0,0,0,0
49.001,6,6,0,46098.83,46098.83,,46316.5,0.0,0.0,288.0,7056,0,1125,1155,1163,1173,1196,1244,0,0,0,0,0,0,0,0
50.001,6,6,0,47056.67,47056.67,,47283.0,0.0,0.0,294.0,7200,0,1151,1180,1179,1202,1221,1267,0,0,0,0,0,0,0,0
51.001,6,6,0,48028.0,48028.0,,48245.0,0.0,0.0,300.0,7344,0,1172,1197,1207,1221,1252,1295,0,0,0,0,0,0,0,0
