sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,0,0,0,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.001,0,0,0,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.001,1,1,0,2000.0,2000.0,,2000.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.001,1,1,0,2000.0,2000.0,,2000.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1,1,0,2000.0,2000.0,,2000.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,2,2,0,2643.0,2643.0,,3221.7,0.0,0.0,5.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7.0,1,1,0,2000.0,2000.0,,2000.0,0.0,0.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.0,0,0,0,,,,,,0.0,6.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9.0,2,2,0,2642.5,2642.5,,3220.75,0.0,0.0,8.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.001,1,1,0,2000.0,2000.0,,2000.0,0.0,0.0,9.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11.001,2,2,0,3571.0,3571.0,,4471.0,0.0,0.0,11.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12.001,2,2,0,2000.0,2000.0,,2000.0,0.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.001,1,1,0,3857.0,3857.0,,3857.0,0.0,0.0,14.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14.001,2,2,0,2285.5,2285.5,,2542.45,0.0,0.0,16.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
15.001,1,1,0,2000.0,2000.0,,2000.0,0.0,0.0,17.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16.001,0,0,0,,,,,,0.0,17.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17.001,2,2,0,2642.5,2642.5,,3220.75,0.0,0.0,19.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18.001,1,1,0,2000.0,2000.0,,2000.0,0.0,0.0,20.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19.0,2,2,0,3928.0,3928.0,,4506.7,0.0,0.0,22.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.0,1,1,0,3286.0,3286.0,,3286.0,0.0,0.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0,2,2,0,2500.0,2500.0,,2950.0,0.0,0.0,25.0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
22.0,2,2,0,2928.5,2928.5,,3764.15,0.0,0.0,27.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23.0,0,0,0,,,,,,0.0,27.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24.0,2,2,0,2785.5,2785.5,,3235.05,0.0,0.0,29.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25.0,2,2,0,2000.0,2000.0,,2000.0,0.0,0.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.0,1,1,0,4571.0,4571.0,,4571.0,0.0,0.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0,3,3,0,2190.33,2190.33,,2513.9,0.0,0.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.0,1,1,0,2000.0,2000.0,,2000.0,0.0,0.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.0,1,1,0,2000.0,2000.0,,2000.0,0.0,0.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0,2,2,0,2000.0,2000.0,,2000.0,0.0,0.0,39.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31.0,1,1,0,2000.0,2000.0,,2000.0,0.0,0.0,40.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32.0,1,1,0,2000.0,2000.0,,2000.0,0.0,0.0,41.0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33.0,1,1,0,3286.0,3286.0,,3286.0,0.0,0.0,42.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
