sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,0,0,0,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,1,8,9,0,0,0,0
2.001,2,0,2,1316.0,,1316.0,1571.0,0.0,0.0,2.0,0,1,0,0,0,0,0,0,1,1,16,18,0,0,0,0
3.001,1,0,1,2166.0,,2166.0,2166.0,0.0,0.0,3.0,0,2,0,0,0,0,0,0,2,1,24,27,0,0,0,0
4.001,2,0,2,3016.0,,3016.0,3271.0,0.0,0.0,5.0,0,2,0,0,0,0,0,0,2,1,32,35,0,0,0,0
5.0,1,0,1,3866.0,,3866.0,3866.0,0.0,0.0,6.0,0,3,0,0,0,0,0,0,3,1,39,43,0,0,0,0
6.0,2,0,2,4716.0,,4716.0,4971.0,0.0,0.0,8.0,0,3,0,0,0,0,0,0,3,1,47,51,0,0,0,0
7.0,1,0,1,5566.0,,5566.0,5566.0,0.0,0.0,9.0,0,4,0,0,0,0,0,0,4,1,55,60,0,0,0,0
8.0,2,0,2,6416.0,,6416.0,6671.0,0.0,0.0,11.0,0,4,0,0,0,0,0,0,4,1,63,68,0,0,0,0
9.0,1,0,1,7266.0,,7266.0,7266.0,0.0,0.0,12.0,0,5,0,0,0,0,0,0,5,1,71,77,0,0,0,0
10.001,2,0,2,8116.0,,8116.0,8371.0,0.0,0.0,14.0,0,5,0,0,0,0,0,0,5,1,80,86,0,0,0,0
11.001,1,0,1,8966.0,,8966.0,8966.0,0.0,0.0,15.0,0,6,0,0,0,0,0,0,6,1,88,95,0,0,0,0
12.001,2,0,2,9816.0,,9816.0,10071.0,0.0,0.0,17.0,0,6,0,0,0,0,0,0,6,1,96,103,0,0,0,0
13.001,1,0,1,10666.0,,10666.0,10666.0,0.0,0.0,18.0,0,7,0,0,0,0,0,0,7,1,104,112,0,0,0,0
14.001,2,0,2,11516.0,,11516.0,11771.0,0.0,0.0,20.0,0,7,0,0,0,0,0,0,7,1,112,120,0,0,0,0
15.001,1,0,1,12366.0,,12366.0,12366.0,0.0,0.0,21.0,0,8,0,0,0,0,0,0,8,1,120,129,0,0,0,0
16.001,2,0,2,13216.0,,13216.0,13471.0,0.0,0.0,23.0,0,8,0,0,0,0,0,0,8,1,128,137,0,0,0,0
17.001,1,0,1,14066.0,,14066.0,14066.0,0.0,0.0,24.0,0,9,0,0,0,0,0,0,9,1,136,146,0,0,0,0
18.001,2,0,2,14916.0,,14916.0,15171.0,0.0,0.0,26.0,0,9,0,0,0,0,0,0,9,1,144,154,0,0,0,0
19.0,1,0,1,15766.0,,15766.0,15766.0,0.0,0.0,27.0,0,10,0,0,0,0,0,0,10,1,151,162,0,0,0,0
20.0,2,0,2,16616.0,,16616.0,16871.0,0.0,0.0,29.0,0,10,0,0,0,0,0,0,10,1,159,170,0,0,0,0
21.0,1,0,1,17466.0,,17466.0,17466.0,0.0,0.0,30.0,0,11,0,0,0,0,0,0,11,1,167,179,0,0,0,0
