task_id,job_id,app_name,node_name,ucb_reward,ucb_arm,user_id,task_type,offloaded,edge_id,arrival_time,finish_time,inter_arrival_ms,latency_ms,waiting_ms,proc_ms,tx_delay_ms,transit_ms,channel_rate_mbps,cycles_total,split_ratio,cycles_local,cycles_edge,local_ratio,edge_ratio,finish_time_edge
50000001,,,,0,,5,Heavy,1,0,0.624,1.4897,,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,1.4897
1,,,,0,,0,Heavy,1,0,1.249,2.1563,,907.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,2.1563
2,,,,0,,0,Heavy,1,0,1.874,2.823,625.0,949.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,2.823
50000002,,,,0,,5,Heavy,1,0,2.499,3.4897,1875.0,990.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,3.4897
20000001,,,,0,,2,Heavy,1,0,3.124,4.1563,,1032.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,4.1563
10000001,,,,0,,1,Heavy,1,0,3.749,4.823,,1074.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,4.823
10000002,,,,0,,1,Heavy,1,0,4.374,5.4897,625.0,1115.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,5.4897
10000003,,,,0,,1,Heavy,1,0,4.999,6.1563,625.0,1157.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,6.1563
50000003,,,,0,,5,Heavy,1,0,5.624,6.823,3125.0,1199.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,6.823
3,,,,0,,0,Heavy,1,0,6.249,7.4897,4375.0,1240.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,7.4897
