sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,10,10,0,405.0,405.0,,550.0,0.0,0.0,10.0,5,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
2.001,14,14,0,628.57,628.57,,967.5,0.0,0.0,24.0,10,0,2,2,1,1,2,2,0,0,0,0,0,0,0,0
3.001,20,20,0,790.0,790.0,,1252.5,0.0,0.0,44.0,10,0,5,0,2,1,2,0,0,0,0,0,0,0,0,0
4.001,20,20,0,712.5,712.5,,1302.5,0.0,0.0,64.0,10,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0
5.0,16,16,0,812.5,812.5,,1537.5,0.0,0.0,80.0,13,0,3,2,4,1,0,3,0,0,0,0,0,0,0,0
6.0,19,19,0,1010.53,1010.53,,1870.0,0.0,0.0,99.0,16,0,3,3,5,0,0,5,0,0,0,0,0,0,0,0
7.0,19,19,0,1123.68,1123.68,,1770.0,0.0,0.0,118.0,17,0,0,4,5,1,2,5,0,0,0,0,0,0,0,0
8.0,19,19,0,1089.47,1089.47,,1855.0,0.0,0.0,137.0,17,0,2,3,3,3,3,3,0,0,0,0,0,0,0,0
9.0,21,21,0,1240.48,1240.48,,1800.0,0.0,0.0,158.0,17,0,1,2,3,2,3,6,0,0,0,0,0,0,0,0
10.001,18,18,0,1105.56,1105.56,,1722.5,0.0,0.0,176.0,18,0,2,2,5,0,5,4,0,0,0,0,0,0,0,0
11.001,20,20,0,1085.0,1085.0,,2007.5,0.0,0.0,196.0,18,0,2,4,3,0,6,3,0,0,0,0,0,0,0,0
12.001,20,20,0,1310.0,1310.0,,2160.0,0.0,0.0,216.0,18,0,2,3,2,0,6,5,0,0,0,0,0,0,0,0
13.001,17,17,0,1226.47,1226.47,,1780.0,0.0,0.0,233.0,21,0,5,5,1,0,6,4,0,0,0,0,0,0,0,0
14.001,19,19,0,1331.58,1331.58,,2165.0,0.0,0.0,252.0,22,0,4,5,0,4,5,4,0,0,0,0,0,0,0,0
15.001,18,18,0,1480.56,1480.56,,2230.0,0.0,0.0,270.0,24,0,4,7,0,5,3,5,0,0,0,0,0,0,0,0
16.001,18,18,0,1622.22,1622.22,,2287.5,0.0,0.0,288.0,27,0,8,8,0,7,2,2,0,0,0,0,0,0,0,0
17.001,20,20,0,1467.5,1467.5,,2155.0,0.0,0.0,308.0,27,0,6,8,0,8,1,4,0,0,0,0,0,0,0,0
18.001,17,17,0,1579.41,1579.41,,2450.0,0.0,0.0,325.0,30,0,10,7,0,7,3,3,0,0,0,0,0,0,0,0
19.0,18,18,0,1883.33,1883.33,,2722.5,0.0,0.0,343.0,32,0,9,7,1,5,7,3,0,0,0,0,0,0,0,0
20.0,20,20,0,1815.0,1815.0,,3050.0,0.0,0.0,363.0,31,0,10,7,2,4,7,1,0,0,0,0,0,0,0,0
21.0,19,19,0,1921.05,1921.05,,2920.0,0.0,0.0,382.0,32,0,9,7,4,2,8,2,0,0,0,0,0,0,0,0
22.0,20,20,0,1835.0,1835.0,,3260.0,0.0,0.0,402.0,32,0,9,6,6,0,8,3,0,0,0,0,0,0,0,0
23.0,20,20,0,1860.0,1860.0,,3062.5,0.0,0.0,422.0,32,0,12,5,6,0,6,3,0,0,0,0,0,0,0,0
24.0,18,18,0,2011.11,2011.11,,3037.5,0.0,0.0,440.0,35,0,12,7,7,0,6,3,0,0,0,0,0,0,0,0
25.0,19,19,0,1968.42,1968.42,,3175.0,0.0,0.0,459.0,35,0,10,10,6,0,5,4,0,0,0,0,0,0,0,0
