sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,9,0,9,523.67,,523.67,871.6,0.0,0.0,9.0,0,7,0,0,0,0,0,0,7,1,282,290,0,0,0,0
2.001,10,0,10,1442.0,,1442.0,1833.35,0.0,0.0,19.0,0,15,0,0,0,0,0,0,15,1,564,580,0,0,0,0
3.001,10,0,10,2408.7,,2408.7,2800.35,0.0,0.0,29.0,0,23,0,0,0,0,0,0,23,1,846,870,0,0,0,0
4.001,10,0,10,3375.3,,3375.3,3766.8,0.0,0.0,39.0,0,31,0,0,0,0,0,0,31,1,1128,1160,0,0,0,0
5.0,10,0,10,4342.0,,4342.0,4733.35,0.0,0.0,49.0,0,39,0,0,0,0,0,0,39,1,1410,1450,0,0,0,0
6.0,10,0,10,5308.7,,5308.7,5700.35,0.0,0.0,59.0,0,47,0,0,0,0,0,0,47,1,1692,1740,0,0,0,0
7.0,10,0,10,6275.3,,6275.3,6666.8,0.0,0.0,69.0,0,55,0,0,0,0,0,0,55,1,1974,2030,0,0,0,0
8.0,10,0,10,7242.0,,7242.0,7633.35,0.0,0.0,79.0,0,63,0,0,0,0,0,0,63,1,2256,2320,0,0,0,0
9.0,10,0,10,8208.7,,8208.7,8600.35,0.0,0.0,89.0,0,71,0,0,0,0,0,0,71,1,2538,2610,0,0,0,0
10.001,10,0,10,9175.3,,9175.3,9566.8,0.0,0.0,99.0,0,78,0,0,0,0,0,0,78,1,2821,2900,0,0,0,0
11.001,10,0,10,10142.0,,10142.0,10533.35,0.0,0.0,109.0,0,86,0,0,0,0,0,0,86,1,3103,3190,0,0,0,0
12.001,10,0,10,11108.7,,11108.7,11500.35,0.0,0.0,119.0,0,94,0,0,0,0,0,0,94,1,3385,3480,0,0,0,0
13.001,10,0,10,12075.3,,12075.3,12466.8,0.0,0.0,129.0,0,102,0,0,0,0,0,0,102,1,3667,3770,0,0,0,0
14.001,10,0,10,13042.0,,13042.0,13433.35,0.0,0.0,139.0,0,110,0,0,0,0,0,0,110,1,3949,4060,0,0,0,0
15.001,10,0,10,14008.7,,14008.7,14400.35,0.0,0.0,149.0,0,118,0,0,0,0,0,0,118,1,4231,4350,0,0,0,0
16.001,10,0,10,14975.3,,14975.3,15366.8,0.0,0.0,159.0,0,125,0,0,0,0,0,0,125,1,4514,4640,0,0,0,0
17.001,10,0,10,15942.0,,15942.0,16333.35,0.0,0.0,169.0,0,133,0,0,0,0,0,0,133,1,4796,4930,0,0,0,0
18.001,10,0,10,16908.7,,16908.7,17300.35,0.0,0.0,179.0,0,141,0,0,0,0,0,0,141,1,5078,5220,0,0,0,0
19.0,10,0,10,17875.3,,17875.3,18266.8,0.0,0.0,189.0,0,149,0,0,0,0,0,0,149,1,5360,5510,0,0,0,0
20.0,10,0,10,18842.0,,18842.0,19233.35,0.0,0.0,199.0,0,157,0,0,0,0,0,0,157,1,5642,5800,0,0,0,0
21.0,10,0,10,19808.7,,19808.7,20200.35,0.0,0.0,209.0,0,165,0,0,0,0,0,0,165,1,5924,6090,0,0,0,0
22.0,10,0,10,20775.3,,20775.3,21166.8,0.0,0.0,219.0,0,172,0,0,0,0,0,0,172,1,6207,6380,0,0,0,0
23.0,10,0,10,21742.0,,21742.0,22133.35,0.0,0.0,229.0,0,180,0,0,0,0,0,0,180,1,6489,6670,0,0,0,0
24.0,10,0,10,22708.7,,22708.7,23100.35,0.0,0.0,239.0,0,188,0,0,0,0,0,0,188,1,6771,6960,0,0,0,0
25.0,10,0,10,23675.3,,23675.3,24066.8,0.0,0.0,249.0,0,196,0,0,0,0,0,0,196,1,7053,7250,0,0,0,0
26.0,10,0,10,24642.0,,24642.0,25033.35,0.0,0.0,259.0,0,204,0,0,0,0,0,0,204,1,7335,7540,0,0,0,0
