sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,0,0,0,,,,,,0.0,0.0,63,0,16,10,9,6,11,11,0,0,0,0,0,0,0,0
2.001,6,6,0,1000.0,1000.0,,1000.0,0.0,0.0,6.0,128,0,21,25,22,15,19,26,0,0,0,0,0,0,0,0
3.001,6,6,0,1876.33,1876.33,,1986.0,0.0,0.0,12.0,192,0,36,34,31,23,32,36,0,0,0,0,0,0,0,0
4.001,6,6,0,2811.83,2811.83,,2949.75,0.0,0.0,18.0,256,0,47,47,37,35,43,47,0,0,0,0,0,0,0,0
5.0,6,6,0,3750.0,3750.0,,3857.0,0.0,0.0,24.0,319,0,60,60,42,49,51,57,0,0,0,0,0,0,0,0
6.0,6,6,0,4707.17,4707.17,,4839.25,0.0,0.0,30.0,383,0,73,70,53,54,67,66,0,0,0,0,0,0,0,0
7.0,6,6,0,5614.33,5614.33,,5767.5,0.0,0.0,36.0,447,0,85,83,66,60,76,77,0,0,0,0,0,0,0,0
8.0,6,6,0,6576.17,6576.17,,6742.75,0.0,0.0,42.0,511,0,96,93,79,69,84,90,0,0,0,0,0,0,0,0
9.0,6,6,0,7462.0,7462.0,,7664.5,0.0,0.0,48.0,575,0,102,103,92,80,94,104,0,0,0,0,0,0,0,0
10.001,6,6,0,8362.0,8362.0,,8507.0,0.0,0.0,54.0,640,0,108,116,99,96,105,116,0,0,0,0,0,0,0,0
11.001,6,6,0,9235.67,9235.67,,9449.75,0.0,0.0,60.0,704,0,116,125,108,117,114,124,0,0,0,0,0,0,0,0
12.001,6,6,0,10131.0,10131.0,,10349.75,0.0,0.0,66.0,768,0,131,135,116,123,125,138,0,0,0,0,0,0,0,0
