sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,2,0,2,617.0,,617.0,758.0,0.0,0.0,2.0,0,2,0,0,0,0,0,0,2,1,44,47,0,0,0,0
2.001,3,0,3,1400.33,,1400.33,1682.33,0.0,0.0,5.0,0,4,0,0,0,0,0,0,4,1,90,95,0,0,0,0
3.001,3,0,3,2340.33,,2340.33,2622.33,0.0,0.0,8.0,0,7,0,0,0,0,0,0,7,1,134,142,0,0,0,0
4.001,3,0,3,3280.33,,3280.33,3562.33,0.0,0.0,11.0,0,9,0,0,0,0,0,0,9,1,179,189,0,0,0,0
5.0,3,0,3,4220.33,,4220.33,4502.33,0.0,0.0,14.0,0,12,0,0,0,0,0,0,12,1,222,235,0,0,0,0
6.0,3,0,3,5160.33,,5160.33,5442.33,0.0,0.0,17.0,0,14,0,0,0,0,0,0,14,1,267,282,0,0,0,0
7.0,3,0,3,6100.33,,6100.33,6382.33,0.0,0.0,20.0,0,16,0,0,0,0,0,0,16,1,312,329,0,0,0,0
8.0,3,0,3,7040.33,,7040.33,7322.33,0.0,0.0,23.0,0,19,0,0,0,0,0,0,19,1,356,376,0,0,0,0
9.0,3,0,3,7980.33,,7980.33,8262.33,0.0,0.0,26.0,0,21,0,0,0,0,0,0,21,1,401,423,0,0,0,0
10.001,3,0,3,8920.33,,8920.33,9202.33,0.0,0.0,29.0,0,23,0,0,0,0,0,0,23,1,447,471,0,0,0,0
11.001,3,0,3,9860.33,,9860.33,10142.33,0.0,0.0,32.0,0,26,0,0,0,0,0,0,26,1,491,518,0,0,0,0
12.001,3,0,3,10800.33,,10800.33,11082.33,0.0,0.0,35.0,0,28,0,0,0,0,0,0,28,1,536,565,0,0,0,0
13.001,3,0,3,11740.33,,11740.33,12022.33,0.0,0.0,38.0,0,30,0,0,0,0,0,0,30,1,581,612,0,0,0,0
14.001,3,0,3,12680.33,,12680.33,12962.33,0.0,0.0,41.0,0,33,0,0,0,0,0,0,33,1,625,659,0,0,0,0
15.001,3,0,3,13620.33,,13620.33,13902.33,0.0,0.0,44.0,0,35,0,0,0,0,0,0,35,1,670,706,0,0,0,0
16.001,3,0,3,14560.33,,14560.33,14842.33,0.0,0.0,47.0,0,38,0,0,0,0,0,0,38,1,714,753,0,0,0,0
