sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,0,0,0,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,1,11,12,0,0,0,0
2.001,1,0,1,1207.67,,1207.67,1207.67,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,24,25,0,0,0,0
3.001,2,0,2,2378.67,,2378.67,2721.57,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0
4.001,1,0,1,3496.67,,3496.67,3496.67,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,1,47,48,0,0,0,0
5.0,1,0,1,4213.67,,4213.67,4213.67,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,1,58,59,0,0,0,0
6.0,1,0,1,4914.67,,4914.67,4914.67,0.0,0.0,6.0,0,0,0,0,0,0,0,0,0,1,70,71,0,0,0,0
7.0,2,0,2,5939.67,,5939.67,6243.87,0.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,82,82,0,0,0,0
8.0,1,0,1,7052.67,,7052.67,7052.67,0.0,0.0,9.0,0,0,0,0,0,0,0,0,0,1,93,94,0,0,0,0
9.0,1,0,1,7821.67,,7821.67,7821.67,0.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1,105,106,0,0,0,0
10.001,1,0,1,8581.67,,8581.67,8581.67,0.0,0.0,11.0,0,0,0,0,0,0,0,0,0,1,118,119,0,0,0,0
11.001,1,0,1,9334.67,,9334.67,9334.67,0.0,0.0,12.0,0,0,0,0,0,0,0,0,0,1,130,131,0,0,0,0
12.001,2,0,2,10438.17,,10438.17,10769.82,0.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,142,142,0,0,0,0
13.001,1,0,1,11538.67,,11538.67,11538.67,0.0,0.0,15.0,0,0,0,0,0,0,0,0,0,1,153,154,0,0,0,0
14.001,1,0,1,12264.67,,12264.67,12264.67,0.0,0.0,16.0,0,0,0,0,0,0,0,0,0,1,165,166,0,0,0,0
15.001,1,0,1,12985.67,,12985.67,12985.67,0.0,0.0,17.0,0,0,0,0,0,0,0,0,0,1,177,178,0,0,0,0
16.001,2,0,2,14057.17,,14057.17,14377.12,0.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,189,189,0,0,0,0
17.001,1,0,1,15151.67,,15151.67,15151.67,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,1,200,201,0,0,0,0
18.001,1,0,1,15900.67,,15900.67,15900.67,0.0,0.0,21.0,0,0,0,0,0,0,0,0,0,1,212,213,0,0,0,0
19.0,1,0,1,16646.67,,16646.67,16646.67,0.0,0.0,22.0,0,0,0,0,0,0,0,0,0,1,223,224,0,0,0,0
20.0,2,0,2,17756.17,,17756.17,18087.82,0.0,0.0,24.0,0,0,0,0,0,0,0,0,0,0,235,235,0,0,0,0
21.0,1,0,1,18858.67,,18858.67,18858.67,0.0,0.0,25.0,0,0,0,0,0,0,0,0,0,1,246,247,0,0,0,0
22.0,1,0,1,19579.67,,19579.67,19579.67,0.0,0.0,26.0,0,0,0,0,0,0,0,0,0,1,258,259,0,0,0,0
23.0,1,0,1,20306.67,,20306.67,20306.67,0.0,0.0,27.0,0,0,0,0,0,0,0,0,0,1,270,271,0,0,0,0
24.0,2,0,2,21391.17,,21391.17,21715.62,0.0,0.0,29.0,0,0,0,0,0,0,0,0,0,0,282,282,0,0,0,0
25.0,1,0,1,22468.67,,22468.67,22468.67,0.0,0.0,30.0,0,0,0,0,0,0,0,0,0,1,293,294,0,0,0,0
26.0,1,0,1,23207.67,,23207.67,23207.67,0.0,0.0,31.0,0,0,0,0,0,0,0,0,0,1,305,306,0,0,0,0
27.0,1,0,1,23949.67,,23949.67,23949.67,0.0,0.0,32.0,0,0,0,0,0,0,0,0,0,1,317,318,0,0,0,0
28.0,1,0,1,24688.67,,24688.67,24688.67,0.0,0.0,33.0,0,0,0,0,0,0,0,0,0,1,329,330,0,0,0,0
29.0,2,0,2,25792.67,,25792.67,26122.97,0.0,0.0,35.0,0,0,0,0,0,0,0,0,0,1,340,341,0,0,0,0
30.0,1,0,1,26891.67,,26891.67,26891.67,0.0,0.0,36.0,0,0,0,0,0,0,0,0,0,1,352,353,0,0,0,0
31.0,1,0,1,27621.67,,27621.67,27621.67,0.0,0.0,37.0,0,0,0,0,0,0,0,0,0,1,364,365,0,0,0,0
32.0,1,0,1,28348.67,,28348.67,28348.67,0.0,0.0,38.0,0,0,0,0,0,0,0,0,0,1,376,377,0,0,0,0
33.0,2,0,2,29425.17,,29425.17,29750.52,0.0,0.0,40.0,0,0,0,0,0,0,0,0,0,1,387,388,0,0,0,0
34.0,1,0,1,30511.67,,30511.67,30511.67,0.0,0.0,41.0,0,0,0,0,0,0,0,0,0,1,399,400,0,0,0,0
35.0,1,0,1,31251.67,,31251.67,31251.67,0.0,0.0,42.0,0,0,0,0,0,0,0,0,0,1,411,412,0,0,0,0
36.0,1,0,1,31990.67,,31990.67,31990.67,0.0,0.0,43.0,0,0,0,0,0,0,0,0,0,1,423,424,0,0,0,0
37.0,2,0,2,33094.17,,33094.17,33424.92,0.0,0.0,45.0,0,0,0,0,0,0,0,0,0,0,435,435,0,0,0,0
