sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,18,18,0,570.89,570.89,,871.6,0.0,0.0,18.0,225,0,41,41,34,27,39,43,0,0,0,0,0,0,0,0
2.001,18,18,0,1413.33,1413.33,,1732.6,0.0,0.0,36.0,458,0,86,86,68,61,76,81,0,0,0,0,0,0,0,0
3.001,18,18,0,2250.67,2250.67,,2557.2,0.0,0.0,54.0,690,0,114,123,104,113,113,123,0,0,0,0,0,0,0,0
4.001,24,24,0,3195.5,3195.5,,3627.4,0.0,0.0,78.0,916,0,152,158,148,151,146,161,0,0,0,0,0,0,0,0
5.0,18,18,0,4165.56,4165.56,,4485.0,0.0,0.0,96.0,1147,0,186,190,185,202,189,195,0,0,0,0,0,0,0,0
6.0,18,18,0,5002.67,5002.67,,5346.8,0.0,0.0,114.0,1379,0,221,222,228,242,218,248,0,0,0,0,0,0,0,0
7.0,24,24,0,5982.0,5982.0,,6451.8,0.0,0.0,138.0,1605,0,265,254,266,276,259,285,0,0,0,0,0,0,0,0
8.0,18,18,0,6931.33,6931.33,,7278.6,0.0,0.0,156.0,1837,0,302,287,308,312,301,327,0,0,0,0,0,0,0,0
9.0,18,18,0,7757.56,7757.56,,8122.4,0.0,0.0,174.0,2069,0,341,322,353,356,335,362,0,0,0,0,0,0,0,0
10.001,24,24,0,8715.83,8715.83,,9179.4,0.0,0.0,198.0,2296,0,374,363,393,392,375,399,0,0,0,0,0,0,0,0
11.001,18,18,0,9689.11,9689.11,,10029.2,0.0,0.0,216.0,2528,0,402,397,437,428,423,441,0,0,0,0,0,0,0,0
12.001,18,18,0,10532.89,10532.89,,10876.6,0.0,0.0,234.0,2760,0,442,437,467,470,462,482,0,0,0,0,0,0,0,0
13.001,24,24,0,11478.5,11478.5,,11980.0,0.0,0.0,258.0,2986,0,473,477,502,509,501,524,0,0,0,0,0,0,0,0
14.001,18,18,0,12445.78,12445.78,,12817.2,0.0,0.0,276.0,3218,0,507,511,544,554,541,561,0,0,0,0,0,0,0,0
15.001,18,18,0,13268.0,13268.0,,13655.6,0.0,0.0,294.0,3450,0,540,550,579,598,585,598,0,0,0,0,0,0,0,0
16.001,24,24,0,14229.5,14229.5,,14766.8,0.0,0.0,318.0,3676,0,581,586,613,636,614,646,0,0,0,0,0,0,0,0
17.001,18,18,0,15202.44,15202.44,,15598.6,0.0,0.0,336.0,3908,0,628,626,656,667,644,687,0,0,0,0,0,0,0,0
18.001,18,18,0,16033.56,16033.56,,16473.2,0.0,0.0,354.0,4140,0,670,674,695,697,680,724,0,0,0,0,0,0,0,0
19.0,24,24,0,16998.5,16998.5,,17537.2,0.0,0.0,378.0,4365,0,710,706,731,746,717,755,0,0,0,0,0,0,0,0
20.0,18,18,0,17961.78,17961.78,,18408.6,0.0,0.0,396.0,4597,0,741,746,775,785,752,798,0,0,0,0,0,0,0,0
21.0,18,18,0,18793.11,18793.11,,19233.0,0.0,0.0,414.0,4829,0,787,780,809,820,783,850,0,0,0,0,0,0,0,0
22.0,24,24,0,19763.5,19763.5,,20322.6,0.0,0.0,438.0,5055,0,821,810,839,858,826,901,0,0,0,0,0,0,0,0
23.0,18,18,0,20727.33,20727.33,,21160.6,0.0,0.0,456.0,5287,0,863,846,873,886,872,947,0,0,0,0,0,0,0,0
24.0,18,18,0,21549.56,21549.56,,22002.0,0.0,0.0,474.0,5519,0,890,894,909,921,918,987,0,0,0,0,0,0,0,0
25.0,24,24,0,22522.5,22522.5,,23050.6,0.0,0.0,498.0,5745,0,927,925,939,961,971,1022,0,0,0,0,0,0,0,0
26.0,18,18,0,23478.44,23478.44,,23925.6,0.0,0.0,516.0,5977,0,956,967,987,1001,1008,1058,0,0,0,0,0,0,0,0
27.0,18,18,0,24322.67,24322.67,,24788.0,0.0,0.0,534.0,6209,0,995,1010,1027,1042,1038,1097,0,0,0,0,0,0,0,0
28.0,24,24,0,25301.83,25301.83,,25895.0,0.0,0.0,558.0,6435,0,1031,1043,1065,1073,1087,1136,0,0,0,0,0,0,0,0
29.0,18,18,0,26274.44,26274.44,,26763.6,0.0,0.0,576.0,6667,0,1064,1085,1104,1107,1129,1178,0,0,0,0,0,0,0,0
30.0,18,18,0,27122.44,27122.44,,27597.2,0.0,0.0,594.0,6899,0,1101,1129,1129,1152,1171,1217,0,0,0,0,0,0,0,0
31.0,24,24,0,28075.0,28075.0,,28599.4,0.0,0.0,618.0,7125,0,1139,1160,1176,1180,1216,1254,0,0,0,0,0,0,0,0
32.0,18,18,0,29026.0,29026.0,,29471.4,0.0,0.0,636.0,7357,0,1173,1197,1209,1229,1257,1292,0,0,0,0,0,0,0,0
33.0,18,18,0,29836.0,29836.0,,30237.4,0.0,0.0,654.0,7589,0,1212,1225,1248,1264,1299,1341,0,0,0,0,0,0,0,0
34.0,24,24,0,30825.5,30825.5,,31371.6,0.0,0.0,678.0,7815,0,1262,1262,1275,1306,1326,1384,0,0,0,0,0,0,0,0
35.0,18,18,0,31791.33,31791.33,,32231.6,0.0,0.0,696.0,8047,0,1302,1308,1305,1349,1362,1421,0,0,0,0,0,0,0,0
36.0,18,18,0,32615.78,32615.78,,33089.8,0.0,0.0,714.0,8279,0,1333,1347,1353,1388,1399,1459,0,0,0,0,0,0,0,0
