task_id,job_id,app_name,node_name,ucb_reward,ucb_arm,user_id,task_type,offloaded,edge_id,arrival_time,finish_time,inter_arrival_ms,latency_ms,waiting_ms,proc_ms,tx_delay_ms,transit_ms,channel_rate_mbps,cycles_total,split_ratio,cycles_local,cycles_edge,local_ratio,edge_ratio,finish_time_edge
50000001,,,,0,,5,Heavy,1,0,0.555,1.4207,,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,1.4207
1,,,,0,,0,Heavy,1,0,1.111,2.0873,,976.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,2.0873
2,,,,0,,0,Heavy,1,0,1.666,2.754,555.0,1088.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,2.754
50000002,,,,0,,5,Heavy,1,0,2.222,3.4207,1667.0,1198.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,3.4207
20000001,,,,0,,2,Heavy,1,0,2.777,4.0873,,1310.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,4.0873
10000001,,,,0,,1,Heavy,1,0,3.333,4.754,,1421.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,4.754
10000002,,,,0,,1,Heavy,1,0,3.888,5.4207,555.0,1532.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,5.4207
10000003,,,,0,,1,Heavy,1,0,4.444,6.0873,556.0,1643.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,6.0873
50000003,,,,0,,5,Heavy,1,0,4.999,6.754,2777.0,1755.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,6.754
3,,,,0,,0,Heavy,1,0,5.555,7.4207,3889.0,1865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,7.4207
50000004,,,,0,,5,Heavy,1,0,6.111,8.0873,1112.0,1976.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,8.0873
50000005,,,,0,,5,Heavy,1,0,6.666,8.754,555.0,2088.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,8.754
40000001,,,,0,,4,Heavy,1,0,7.222,9.4207,,2198.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,9.4207
4,,,,0,,0,Heavy,1,0,7.777,10.0873,2222.0,2310.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,10.0873
40000002,,,,0,,4,Heavy,1,0,8.333,10.754,1111.0,2421.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,10.754
30000001,,,,0,,3,Heavy,1,0,8.888,11.4207,,2532.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,11.4207
5,,,,0,,0,Heavy,1,0,9.444,12.0873,1667.0,2643.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,12.0873
6,,,,0,,0,Heavy,1,0,9.999,12.754,555.0,2755.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,12.754
7,,,,0,,0,Heavy,1,0,10.555,13.4207,556.0,2865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,13.4207
10000004,,,,0,,1,Heavy,1,0,11.111,14.0873,6667.0,2976.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,14.0873
10000005,,,,0,,1,Heavy,1,0,11.666,14.754,555.0,3088.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,14.754
40000003,,,,0,,4,Heavy,1,0,12.222,15.4207,3889.0,3198.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,15.4207
40000004,,,,0,,4,Heavy,1,0,12.777,16.0873,555.0,3310.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,16.0873
8,,,,0,,0,Heavy,1,0,13.333,16.754,2778.0,3421.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,16.754
40000005,,,,0,,4,Heavy,1,0,13.888,17.4207,1111.0,3532.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,17.4207
10000006,,,,0,,1,Heavy,1,0,14.444,18.0873,2778.0,3643.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,18.0873
50000006,,,,0,,5,Heavy,1,0,14.999,18.754,8333.0,3755.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,18.754
50000007,,,,0,,5,Heavy,1,0,15.555,19.4207,556.0,3865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,19.4207
50000008,,,,0,,5,Heavy,1,0,16.111,20.0873,556.0,3976.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,20.0873
40000006,,,,0,,4,Heavy,1,0,16.666,20.754,2778.0,4088.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,20.754
30000002,,,,0,,3,Heavy,1,0,17.222,21.4207,8334.0,4198.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,21.4207
10000007,,,,0,,1,Heavy,1,0,17.777,22.0873,3333.0,4310.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,22.0873
30000003,,,,0,,3,Heavy,1,0,18.333,22.754,1111.0,4421.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,22.754
40000007,,,,0,,4,Heavy,1,0,18.888,23.4207,2222.0,4532.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,23.4207
20000002,,,,0,,2,Heavy,1,0,19.444,24.0873,16667.0,4643.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,24.0873
9,,,,0,,0,Heavy,1,0,19.999,24.754,6666.0,4755.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,24.754
10000008,,,,0,,1,Heavy,1,0,20.555,25.4207,2778.0,4865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,25.4207
50000009,,,,0,,5,Heavy,1,0,21.111,26.0873,5000.0,4976.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,26.0873
30000004,,,,0,,3,Heavy,1,0,21.666,26.754,3333.0,5088.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,26.754
