sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,0,0,0,,,,,,0.0,0.0,113,0,22,21,20,11,15,24,0,0,0,0,0,0,0,0
2.001,6,6,0,1000.0,1000.0,,1000.0,0.0,0.0,6.0,228,0,40,41,36,29,39,43,0,0,0,0,0,0,0,0
3.001,6,6,0,1927.83,1927.83,,1991.75,0.0,0.0,12.0,342,0,67,64,44,52,55,60,0,0,0,0,0,0,0,0
4.001,6,6,0,2890.33,2890.33,,2970.75,0.0,0.0,18.0,456,0,88,82,69,61,77,79,0,0,0,0,0,0,0,0
5.0,6,6,0,3854.33,3854.33,,3917.0,0.0,0.0,24.0,569,0,102,100,92,79,95,101,0,0,0,0,0,0,0,0
6.0,6,6,0,4829.33,4829.33,,4906.75,0.0,0.0,30.0,683,0,115,123,104,107,112,122,0,0,0,0,0,0,0,0
7.0,6,6,0,5775.17,5775.17,,5865.0,0.0,0.0,36.0,797,0,136,140,121,128,130,142,0,0,0,0,0,0,0,0
8.0,6,6,0,6752.67,6752.67,,6849.75,0.0,0.0,42.0,911,0,146,158,148,150,147,162,0,0,0,0,0,0,0,0
9.0,6,6,0,7686.17,7686.17,,7804.5,0.0,0.0,48.0,1025,0,168,177,165,169,167,179,0,0,0,0,0,0,0,0
10.001,6,6,0,8628.0,8628.0,,8712.75,0.0,0.0,54.0,1140,0,188,191,183,196,187,195,0,0,0,0,0,0,0,0
11.001,6,6,0,9554.33,9554.33,,9678.75,0.0,0.0,60.0,1254,0,204,208,201,220,205,216,0,0,0,0,0,0,0,0
12.001,6,6,0,10493.33,10493.33,,10620.75,0.0,0.0,66.0,1368,0,218,222,228,238,219,243,0,0,0,0,0,0,0,0
13.001,6,6,0,11450.17,11450.17,,11604.5,0.0,0.0,72.0,1482,0,242,245,245,254,234,262,0,0,0,0,0,0,0,0
14.001,6,6,0,12382.0,12382.0,,12539.5,0.0,0.0,78.0,1596,0,263,255,263,276,258,281,0,0,0,0,0,0,0,0
15.001,6,6,0,13345.83,13345.83,,13500.25,0.0,0.0,84.0,1710,0,284,270,283,297,275,301,0,0,0,0,0,0,0,0
16.001,6,6,0,14314.0,14314.0,,14481.25,0.0,0.0,90.0,1824,0,303,287,301,316,299,318,0,0,0,0,0,0,0,0
17.001,6,6,0,15250.17,15250.17,,15418.75,0.0,0.0,96.0,1938,0,313,308,324,332,318,343,0,0,0,0,0,0,0,0
18.001,6,6,0,16201.5,16201.5,,16400.25,0.0,0.0,102.0,2052,0,339,324,342,350,338,359,0,0,0,0,0,0,0,0
19.0,6,6,0,17176.33,17176.33,,17372.75,0.0,0.0,108.0,2165,0,358,338,367,371,350,381,0,0,0,0,0,0,0,0
20.0,6,6,0,18139.0,18139.0,,18354.5,0.0,0.0,114.0,2279,0,374,360,389,387,370,399,0,0,0,0,0,0,0,0
21.0,6,6,0,19098.83,19098.83,,19254.5,0.0,0.0,120.0,2393,0,391,379,409,409,391,414,0,0,0,0,0,0,0,0
22.0,6,6,0,20043.33,20043.33,,20156.5,0.0,0.0,126.0,2507,0,406,393,428,428,421,431,0,0,0,0,0,0,0,0
23.0,6,6,0,21005.67,21005.67,,21146.25,0.0,0.0,132.0,2621,0,418,413,451,444,438,457,0,0,0,0,0,0,0,0
24.0,6,6,0,21952.83,21952.83,,22119.25,0.0,0.0,138.0,2735,0,433,432,473,461,458,478,0,0,0,0,0,0,0,0
25.0,6,6,0,22880.67,22880.67,,23031.5,0.0,0.0,144.0,2849,0,457,452,482,485,476,497,0,0,0,0,0,0,0,0
26.0,6,6,0,23811.17,23811.17,,24010.5,0.0,0.0,150.0,2963,0,467,473,503,506,497,517,0,0,0,0,0,0,0,0
27.0,6,6,0,24754.5,24754.5,,24969.0,0.0,0.0,156.0,3077,0,487,493,519,522,517,539,0,0,0,0,0,0,0,0
28.0,6,6,0,25705.67,25705.67,,25929.25,0.0,0.0,162.0,3191,0,509,509,536,544,536,557,0,0,0,0,0,0,0,0
29.0,6,6,0,26666.83,26666.83,,26892.0,0.0,0.0,168.0,3305,0,522,527,560,570,553,573,0,0,0,0,0,0,0,0
30.0,6,6,0,27612.67,27612.67,,27816.75,0.0,0.0,174.0,3419,0,540,543,575,591,572,598,0,0,0,0,0,0,0,0
31.0,6,6,0,28553.0,28553.0,,28737.5,0.0,0.0,180.0,3533,0,555,562,592,614,597,613,0,0,0,0,0,0,0,0
32.0,6,6,0,29501.33,29501.33,,29650.0,0.0,0.0,186.0,3647,0,571,582,613,634,612,635,0,0,0,0,0,0,0,0
33.0,6,6,0,30433.5,30433.5,,30629.5,0.0,0.0,192.0,3761,0,593,604,629,649,625,661,0,0,0,0,0,0,0,0
34.0,6,6,0,31394.5,31394.5,,31612.5,0.0,0.0,198.0,3875,0,616,618,648,665,645,683,0,0,0,0,0,0,0,0
35.0,6,6,0,32363.83,32363.83,,32587.5,0.0,0.0,204.0,3989,0,641,638,665,681,662,702,0,0,0,0,0,0,0,0
36.0,6,6,0,33303.0,33303.0,,33515.0,0.0,0.0,210.0,4103,0,665,661,685,702,674,716,0,0,0,0,0,0,0,0
37.0,6,6,0,34265.17,34265.17,,34504.0,0.0,0.0,216.0,4217,0,683,685,707,716,695,731,0,0,0,0,0,0,0,0
38.0,6,6,0,35229.33,35229.33,,35454.25,0.0,0.0,222.0,4331,0,703,705,725,733,710,755,0,0,0,0,0,0,0,0
39.001,6,6,0,36209.67,36209.67,,36440.0,0.0,0.0,228.0,4446,0,725,723,742,757,729,770,0,0,0,0,0,0,0,0
40.001,6,6,0,37141.67,37141.67,,37289.75,0.0,0.0,234.0,4560,0,742,741,764,779,750,784,0,0,0,0,0,0,0,0
41.001,6,6,0,38058.33,38058.33,,38235.5,0.0,0.0,240.0,4674,0,755,758,787,794,767,813,0,0,0,0,0,0,0,0
42.001,6,6,0,38987.83,38987.83,,39177.0,0.0,0.0,246.0,4788,0,772,779,810,814,783,830,0,0,0,0,0,0,0,0
43.001,6,6,0,39945.83,39945.83,,40137.5,0.0,0.0,252.0,4902,0,800,796,825,829,798,854,0,0,0,0,0,0,0,0
44.001,6,6,0,40912.67,40912.67,,41121.5,0.0,0.0,258.0,5016,0,819,811,838,856,814,878,0,0,0,0,0,0,0,0
45.001,6,6,0,41844.67,41844.67,,42090.0,0.0,0.0,264.0,5130,0,838,825,853,877,837,900,0,0,0,0,0,0,0,0
46.001,6,6,0,42811.33,42811.33,,43079.0,0.0,0.0,270.0,5244,0,850,843,869,888,858,936,0,0,0,0,0,0,0,0
47.001,6,6,0,43755.5,43755.5,,43962.0,0.0,0.0,276.0,5358,0,870,861,888,901,882,956,0,0,0,0,0,0,0,0
48.001,6,6,0,44730.67,44730.67,,44935.75,0.0,0.0,282.0,5472,0,893,877,905,916,902,979,0,0,0,0,0,0,0,0
49.001,6,6,0,45623.67,45623.67,,45895.75,0.0,0.0,288.0,5586,0,907,900,925,931,925,998,0,0,0,0,0,0,0,0
50.001,6,6,0,46570.83,46570.83,,46853.75,0.0,0.0,294.0,5700,0,920,924,939,951,949,1017,0,0,0,0,0,0,0,0
51.001,6,6,0,47535.0,47535.0,,47806.25,0.0,0.0,300.0,5814,0,937,941,953,973,976,1034,0,0,0,0,0,0,0,0
52.001,6,6,0,48476.5,48476.5,,48771.0,0.0,0.0,306.0,5928,0,957,955,970,992,1003,1051,0,0,0,0,0,0,0,0
53.001,6,6,0,49418.0,49418.0,,49662.75,0.0,0.0,312.0,6042,0,972,978,993,1011,1021,1067,0,0,0,0,0,0,0,0
54.001,6,6,0,50400.33,50400.33,,50654.75,0.0,0.0,318.0,6156,0,983,996,1019,1032,1040,1086,0,0,0,0,0,0,0,0
55.001,6,6,0,51347.17,51347.17,,51641.5,0.0,0.0,324.0,6270,0,1000,1016,1037,1054,1058,1105,0,0,0,0,0,0,0,0
56.001,6,6,0,52297.17,52297.17,,52610.5,0.0,0.0,330.0,6384,0,1024,1038,1057,1073,1068,1124,0,0,0,0,0,0,0,0
57.001,6,6,0,53246.0,53246.0,,53552.0,0.0,0.0,336.0,6498,0,1042,1057,1075,1090,1089,1145,0,0,0,0,0,0,0,0
58.001,6,6,0,54189.17,54189.17,,54531.25,0.0,0.0,342.0,6612,0,1059,1072,1094,1104,1117,1166,0,0,0,0,0,0,0,0
59.001,6,6,0,55150.0,55150.0,,55462.0,0.0,0.0,348.0,6726,0,1078,1091,1110,1124,1139,1184,0,0,0,0,0,0,0,0
60.001,6,6,0,56121.0,56121.0,,56454.0,0.0,0.0,354.0,6840,0,1098,1109,1134,1138,1156,1205,0,0,0,0,0,0,0,0
