task_id,job_id,app_name,node_name,ucb_reward,ucb_arm,user_id,task_type,offloaded,edge_id,arrival_time,finish_time,inter_arrival_ms,latency_ms,waiting_ms,proc_ms,tx_delay_ms,transit_ms,channel_rate_mbps,cycles_total,split_ratio,cycles_local,cycles_edge,local_ratio,edge_ratio,finish_time_edge
50000001,,,,0,,5,Heavy,1,0,0.199,1.0647,,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,1.0647
1,,,,0,,0,Heavy,1,0,0.399,1.7313,,1332.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,1.7313
2,,,,0,,0,Heavy,1,0,0.599,2.398,200.0,1799.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,2.398
50000002,,,,0,,5,Heavy,1,0,0.799,3.0647,600.0,2265.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,3.0647
20000001,,,,0,,2,Heavy,1,0,0.999,3.7313,,2732.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,3.7313
10000001,,,,0,,1,Heavy,1,0,1.199,4.398,,3199.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,4.398
10000002,,,,0,,1,Heavy,1,0,1.399,5.0647,200.0,3665.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,5.0647
10000003,,,,0,,1,Heavy,1,0,1.599,5.7313,200.0,4132.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,5.7313
50000003,,,,0,,5,Heavy,1,0,1.799,6.398,1000.0,4599.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,6.398
3,,,,0,,0,Heavy,1,0,1.999,7.0647,1400.0,5065.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,7.0647
50000004,,,,0,,5,Heavy,1,0,2.199,7.7313,400.0,5532.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,7.7313
50000005,,,,0,,5,Heavy,1,0,2.399,8.398,200.0,5999.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,8.398
40000001,,,,0,,4,Heavy,1,0,2.599,9.0647,,6465.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,9.0647
4,,,,0,,0,Heavy,1,0,2.799,9.7313,800.0,6932.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,9.7313
40000002,,,,0,,4,Heavy,1,0,2.999,10.398,400.0,7399.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,10.398
30000001,,,,0,,3,Heavy,1,0,3.199,11.0647,,7865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,11.0647
5,,,,0,,0,Heavy,1,0,3.399,11.7313,600.0,8332.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,11.7313
6,,,,0,,0,Heavy,1,0,3.599,12.398,200.0,8799.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,12.398
7,,,,0,,0,Heavy,1,0,3.799,13.0647,200.0,9265.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,13.0647
10000004,,,,0,,1,Heavy,1,0,3.999,13.7313,2400.0,9732.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,13.7313
10000005,,,,0,,1,Heavy,1,0,4.199,14.398,200.0,10199.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,14.398
40000003,,,,0,,4,Heavy,1,0,4.399,15.0647,1400.0,10665.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,15.0647
40000004,,,,0,,4,Heavy,1,0,4.599,15.7313,200.0,11132.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,15.7313
8,,,,0,,0,Heavy,1,0,4.799,16.398,1000.0,11599.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,16.398
40000005,,,,0,,4,Heavy,1,0,4.999,17.0647,400.0,12065.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,17.0647
10000006,,,,0,,1,Heavy,1,0,5.199,17.7313,1000.0,12532.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,17.7313
50000006,,,,0,,5,Heavy,1,0,5.399,18.398,3000.0,12999.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,18.398
50000007,,,,0,,5,Heavy,1,0,5.599,19.0647,200.0,13465.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,19.0647
50000008,,,,0,,5,Heavy,1,0,5.799,19.7313,200.0,13932.33,,667.33,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,19.7313
40000006,,,,0,,4,Heavy,1,0,5.999,20.398,1000.0,14399.0,,667.0,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,20.398
