sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,1,0,1,900.33,,900.33,900.33,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0
2.001,1,0,1,1839.33,,1839.33,1839.33,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,177,177,0,0,0,0
3.001,1,0,1,2789.33,,2789.33,2789.33,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,266,266,0,0,0,0
4.001,1,0,1,3736.33,,3736.33,3736.33,0.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,355,355,0,0,0,0
5.0,1,0,1,4680.33,,4680.33,4680.33,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,444,444,0,0,0,0
6.0,1,0,1,5619.33,,5619.33,5619.33,0.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,533,533,0,0,0,0
7.0,1,0,1,6555.33,,6555.33,6555.33,0.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,622,622,0,0,0,0
8.0,1,0,1,7489.33,,7489.33,7489.33,0.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,711,711,0,0,0,0
9.0,1,0,1,8510.33,,8510.33,8510.33,0.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,800,800,0,0,0,0
10.001,1,0,1,9450.33,,9450.33,9450.33,0.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,889,889,0,0,0,0
11.001,1,0,1,10387.33,,10387.33,10387.33,0.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,978,978,0,0,0,0
12.001,1,0,1,11322.33,,11322.33,11322.33,0.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,1067,1067,0,0,0,0
13.001,1,0,1,12256.33,,12256.33,12256.33,0.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,1156,1156,0,0,0,0
14.001,1,0,1,13188.33,,13188.33,13188.33,0.0,0.0,14.0,0,0,0,0,0,0,0,0,0,1,1244,1245,0,0,0,0
15.001,1,0,1,14119.33,,14119.33,14119.33,0.0,0.0,15.0,0,0,0,0,0,0,0,0,0,1,1333,1334,0,0,0,0
16.001,1,0,1,15048.33,,15048.33,15048.33,0.0,0.0,16.0,0,0,0,0,0,0,0,0,0,1,1422,1423,0,0,0,0
17.001,1,0,1,15976.33,,15976.33,15976.33,0.0,0.0,17.0,0,0,0,0,0,0,0,0,0,1,1511,1512,0,0,0,0
18.001,1,0,1,16989.33,,16989.33,16989.33,0.0,0.0,18.0,0,0,0,0,0,0,0,0,0,1,1600,1601,0,0,0,0
19.0,1,0,1,17920.33,,17920.33,17920.33,0.0,0.0,19.0,0,0,0,0,0,0,0,0,0,1,1689,1690,0,0,0,0
20.0,1,0,1,18849.33,,18849.33,18849.33,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,1,1778,1779,0,0,0,0
21.0,2,0,2,20241.83,,20241.83,20658.98,0.0,0.0,22.0,0,0,0,0,0,0,0,0,0,0,1867,1867,0,0,0,0
22.0,1,0,1,21632.33,,21632.33,21632.33,0.0,0.0,23.0,0,0,0,0,0,0,0,0,0,0,1956,1956,0,0,0,0
23.0,1,0,1,22557.33,,22557.33,22557.33,0.0,0.0,24.0,0,0,0,0,0,0,0,0,0,0,2045,2045,0,0,0,0
24.0,1,0,1,23482.33,,23482.33,23482.33,0.0,0.0,25.0,0,0,0,0,0,0,0,0,0,0,2134,2134,0,0,0,0
25.0,1,0,1,24406.33,,24406.33,24406.33,0.0,0.0,26.0,0,0,0,0,0,0,0,0,0,0,2223,2223,0,0,0,0
26.0,1,0,1,25415.33,,25415.33,25415.33,0.0,0.0,27.0,0,0,0,0,0,0,0,0,0,0,2312,2312,0,0,0,0
27.0,1,0,1,26340.33,,26340.33,26340.33,0.0,0.0,28.0,0,0,0,0,0,0,0,0,0,0,2401,2401,0,0,0,0
28.0,1,0,1,27265.33,,27265.33,27265.33,0.0,0.0,29.0,0,0,0,0,0,0,0,0,0,0,2490,2490,0,0,0,0
29.0,1,0,1,28189.33,,28189.33,28189.33,0.0,0.0,30.0,0,0,0,0,0,0,0,0,0,0,2579,2579,0,0,0,0
30.0,1,0,1,29112.33,,29112.33,29112.33,0.0,0.0,31.0,0,0,0,0,0,0,0,0,0,0,2668,2668,0,0,0,0
31.0,1,0,1,30035.33,,30035.33,30035.33,0.0,0.0,32.0,0,0,0,0,0,0,0,0,0,1,2756,2757,0,0,0,0
32.0,1,0,1,30957.33,,30957.33,30957.33,0.0,0.0,33.0,0,0,0,0,0,0,0,0,0,1,2845,2846,0,0,0,0
33.0,1,0,1,31879.33,,31879.33,31879.33,0.0,0.0,34.0,0,0,0,0,0,0,0,0,0,1,2934,2935,0,0,0,0
34.0,1,0,1,32800.33,,32800.33,32800.33,0.0,0.0,35.0,0,0,0,0,0,0,0,0,0,1,3023,3024,0,0,0,0
35.0,1,0,1,33805.33,,33805.33,33805.33,0.0,0.0,36.0,0,0,0,0,0,0,0,0,0,1,3112,3113,0,0,0,0
36.0,1,0,1,34727.33,,34727.33,34727.33,0.0,0.0,37.0,0,0,0,0,0,0,0,0,0,1,3201,3202,0,0,0,0
37.0,1,0,1,35649.33,,35649.33,35649.33,0.0,0.0,38.0,0,0,0,0,0,0,0,0,0,1,3290,3291,0,0,0,0
38.0,2,0,2,37030.33,,37030.33,37444.33,0.0,0.0,40.0,0,0,0,0,0,0,0,0,0,0,3379,3379,0,0,0,0
39.001,1,0,1,38410.33,,38410.33,38410.33,0.0,0.0,41.0,0,0,0,0,0,0,0,0,0,0,3468,3468,0,0,0,0
40.001,1,0,1,39330.33,,39330.33,39330.33,0.0,0.0,42.0,0,0,0,0,0,0,0,0,0,0,3557,3557,0,0,0,0
41.001,1,0,1,40249.33,,40249.33,40249.33,0.0,0.0,43.0,0,0,0,0,0,0,0,0,0,0,3646,3646,0,0,0,0
42.001,1,0,1,41167.33,,41167.33,41167.33,0.0,0.0,44.0,0,0,0,0,0,0,0,0,0,0,3735,3735,0,0,0,0
43.001,1,0,1,42170.33,,42170.33,42170.33,0.0,0.0,45.0,0,0,0,0,0,0,0,0,0,0,3824,3824,0,0,0,0
44.001,1,0,1,43089.33,,43089.33,43089.33,0.0,0.0,46.0,0,0,0,0,0,0,0,0,0,0,3913,3913,0,0,0,0
45.001,1,0,1,44008.33,,44008.33,44008.33,0.0,0.0,47.0,0,0,0,0,0,0,0,0,0,0,4002,4002,0,0,0,0
46.001,1,0,1,44927.33,,44927.33,44927.33,0.0,0.0,48.0,0,0,0,0,0,0,0,0,0,0,4091,4091,0,0,0,0
47.001,1,0,1,45845.33,,45845.33,45845.33,0.0,0.0,49.0,0,0,0,0,0,0,0,0,0,1,4179,4180,0,0,0,0
48.001,1,0,1,46763.33,,46763.33,46763.33,0.0,0.0,50.0,0,0,0,0,0,0,0,0,0,1,4268,4269,0,0,0,0
49.001,1,0,1,47680.33,,47680.33,47680.33,0.0,0.0,51.0,0,0,0,0,0,0,0,0,0,1,4357,4358,0,0,0,0
50.001,1,0,1,48597.33,,48597.33,48597.33,0.0,0.0,52.0,0,0,0,0,0,0,0,0,0,1,4446,4447,0,0,0,0
51.001,1,0,1,49529.33,,49529.33,49529.33,0.0,0.0,53.0,0,0,0,0,0,0,0,0,0,1,4535,4536,0,0,0,0
52.001,1,0,1,50549.33,,50549.33,50549.33,0.0,0.0,54.0,0,0,0,0,0,0,0,0,0,1,4624,4625,0,0,0,0
53.001,1,0,1,51485.33,,51485.33,51485.33,0.0,0.0,55.0,0,0,0,0,0,0,0,0,0,1,4713,4714,0,0,0,0
54.001,2,0,2,52887.83,,52887.83,53308.58,0.0,0.0,57.0,0,0,0,0,0,0,0,0,0,0,4802,4802,0,0,0,0
55.001,1,0,1,54290.33,,54290.33,54290.33,0.0,0.0,58.0,0,0,0,0,0,0,0,0,0,0,4891,4891,0,0,0,0
56.001,1,0,1,55224.33,,55224.33,55224.33,0.0,0.0,59.0,0,0,0,0,0,0,0,0,0,0,4980,4980,0,0,0,0
57.001,1,0,1,56158.33,,56158.33,56158.33,0.0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,5069,5069,0,0,0,0
58.001,1,0,1,57091.33,,57091.33,57091.33,0.0,0.0,61.0,0,0,0,0,0,0,0,0,0,0,5158,5158,0,0,0,0
59.001,1,0,1,58025.33,,58025.33,58025.33,0.0,0.0,62.0,0,0,0,0,0,0,0,0,0,0,5247,5247,0,0,0,0
60.001,1,0,1,59043.33,,59043.33,59043.33,0.0,0.0,63.0,0,0,0,0,0,0,0,0,0,0,5336,5336,0,0,0,0
