sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,0,0,0,,,,,,0.0,0.0,0,2,0,0,0,0,0,0,2,1,2,5,0,0,0,0
2.001,2,0,2,1148.5,,1148.5,1373.35,0.0,0.0,2.0,0,4,0,0,0,0,0,0,4,1,5,10,0,0,0,0
3.001,1,0,1,1899.0,,1899.0,1899.0,0.0,0.0,3.0,0,7,0,0,0,0,0,0,7,1,7,15,0,0,0,0
4.001,2,0,2,2648.5,,2648.5,2873.35,0.0,0.0,5.0,0,9,0,0,0,0,0,0,9,1,9,19,0,0,0,0
5.0,1,0,1,3399.0,,3399.0,3399.0,0.0,0.0,6.0,0,12,0,0,0,0,0,0,12,1,10,23,0,0,0,0
6.0,2,0,2,4148.5,,4148.5,4373.35,0.0,0.0,8.0,0,15,0,0,0,0,0,0,15,1,11,27,0,0,0,0
7.0,1,0,1,4899.0,,4899.0,4899.0,0.0,0.0,9.0,0,18,0,0,0,0,0,0,18,1,13,32,0,0,0,0
8.0,2,0,2,5648.5,,5648.5,5873.35,0.0,0.0,11.0,0,20,0,0,0,0,0,0,20,1,15,36,0,0,0,0
9.0,1,0,1,6399.0,,6399.0,6399.0,0.0,0.0,12.0,0,23,0,0,0,0,0,0,23,1,17,41,0,0,0,0
10.001,2,0,2,7148.5,,7148.5,7373.35,0.0,0.0,14.0,0,25,0,0,0,0,0,0,25,1,20,46,0,0,0,0
11.001,1,0,1,7899.0,,7899.0,7899.0,0.0,0.0,15.0,0,28,0,0,0,0,0,0,28,1,22,51,0,0,0,0
12.001,2,0,2,8648.5,,8648.5,8873.35,0.0,0.0,17.0,0,30,0,0,0,0,0,0,30,1,24,55,0,0,0,0
13.001,1,0,1,9399.0,,9399.0,9399.0,0.0,0.0,18.0,0,33,0,0,0,0,0,0,33,1,26,60,0,0,0,0
