task_id,job_id,app_name,node_name,ucb_reward,ucb_arm,user_id,task_type,offloaded,edge_id,arrival_time,finish_time,inter_arrival_ms,latency_ms,waiting_ms,proc_ms,tx_delay_ms,transit_ms,channel_rate_mbps,cycles_total,split_ratio,cycles_local,cycles_edge,local_ratio,edge_ratio,finish_time_edge
50000001,,,,0,,5,Heavy,0,-1,0.333,2.333,,2000.0,0.0,2000.0,0.0,0.0,,2000000000.0,0.0,2000000000.0,0.0,1.0,0.0,
1,,,,0,,0,Heavy,0,-1,0.666,2.666,,2000.0,0.0,2000.0,0.0,0.0,,2000000000.0,0.0,2000000000.0,0.0,1.0,0.0,
20000001,,,,0,,2,Heavy,0,-1,1.666,3.666,,2000.0,0.0,2000.0,0.0,0.0,,2000000000.0,0.0,2000000000.0,0.0,1.0,0.0,
10000001,,,,0,,1,Heavy,0,-1,1.999,3.999,,2000.0,0.0,2000.0,0.0,0.0,,2000000000.0,0.0,2000000000.0,0.0,1.0,0.0,
50000002,,,,0,,5,Heavy,0,-1,1.333,4.333,1000.0,3000.0,1000.0,2000.0,0.0,0.0,,2000000000.0,0.0,2000000000.0,0.0,1.0,0.0,
2,,,,0,,0,Heavy,0,-1,0.999,4.666,333.0,3667.0,1667.0,2000.0,0.0,0.0,,2000000000.0,0.0,2000000000.0,0.0,1.0,0.0,
10000002,,,,0,,1,Heavy,0,-1,2.333,5.999,334.0,3666.0,1666.0,2000.0,0.0,0.0,,2000000000.0,0.0,2000000000.0,0.0,1.0,0.0,
40000001,,,,0,,4,Heavy,0,-1,4.333,6.333,,2000.0,0.0,2000.0,0.0,0.0,,2000000000.0,0.0,2000000000.0,0.0,1.0,0.0,
50000003,,,,0,,5,Heavy,0,-1,2.999,6.333,1666.0,3334.0,1334.0,2000.0,0.0,0.0,,2000000000.0,0.0,2000000000.0,0.0,1.0,0.0,
3,,,,0,,0,Heavy,0,-1,3.333,6.666,2334.0,3333.0,1333.0,2000.0,0.0,0.0,,2000000000.0,0.0,2000000000.0,0.0,1.0,0.0,
30000001,,,,0,,3,Heavy,0,-1,5.333,7.333,,2000.0,0.0,2000.0,0.0,0.0,,2000000000.0,0.0,2000000000.0,0.0,1.0,0.0,
10000003,,,,0,,1,Heavy,0,-1,2.666,7.999,333.0,5333.0,3333.0,2000.0,0.0,0.0,,2000000000.0,0.0,2000000000.0,0.0,1.0,0.0,
40000002,,,,0,,4,Heavy,0,-1,4.999,8.333,666.0,3334.0,1334.0,2000.0,0.0,0.0,,2000000000.0,0.0,2000000000.0,0.0,1.0,0.0,
50000004,,,,0,,5,Heavy,0,-1,3.666,8.333,667.0,4667.0,2667.0,2000.0,0.0,0.0,,2000000000.0,0.0,2000000000.0,0.0,1.0,0.0,
4,,,,0,,0,Heavy,0,-1,4.666,8.666,1333.0,4000.0,2000.0,2000.0,0.0,0.0,,2000000000.0,0.0,2000000000.0,0.0,1.0,0.0,
10000004,,,,0,,1,Heavy,0,-1,6.666,9.999,4000.0,3333.0,1333.0,2000.0,0.0,0.0,,2000000000.0,0.0,2000000000.0,0.0,1.0,0.0,
40000003,,,,0,,4,Heavy,0,-1,7.333,10.333,2334.0,3000.0,1000.0,2000.0,0.0,0.0,,2000000000.0,0.0,2000000000.0,0.0,1.0,0.0,
