sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,0,0,0,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.001,0,0,0,,,,,,0.0,0.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3.001,2,2,0,2000.0,2000.0,,2000.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.001,0,0,0,,,,,,0.0,2.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4,4,0,2500.0,2500.0,,3350.0,0.0,0.0,6.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6.0,0,0,0,,,,,,0.0,6.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7.0,3,3,0,2500.0,2500.0,,3350.0,0.0,0.0,9.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8.0,0,0,0,,,,,,0.0,9.0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9.0,4,4,0,3000.0,3000.0,,4700.0,0.0,0.0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.001,1,1,0,2000.0,2000.0,,2000.0,0.0,0.0,14.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11.001,3,3,0,3333.33,3333.33,,4350.0,0.0,0.0,17.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12.001,1,1,0,2000.0,2000.0,,2000.0,0.0,0.0,18.0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
13.001,2,2,0,3000.0,3000.0,,3900.0,0.0,0.0,20.0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
14.001,1,1,0,3500.0,3500.0,,3500.0,0.0,0.0,21.0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
