sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,0,0,0,,,,,,0.0,0.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2.001,0,0,0,,,,,,0.0,0.0,8,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0
3.001,4,4,0,2000.0,2000.0,,2000.0,0.0,0.0,4.0,9,0,4,1,0,0,1,3,0,0,0,0,0,0,0,0
4.001,0,0,0,,,,,,0.0,4.0,15,0,6,3,0,0,3,3,0,0,0,0,0,0,0,0
5.0,5,5,0,3033.4,3033.4,,3833.8,0.0,0.0,9.0,17,0,5,4,0,0,3,5,0,0,0,0,0,0,0,0
6.0,0,0,0,,,,,,0.0,9.0,20,0,5,4,0,1,5,5,0,0,0,0,0,0,0,0
7.0,4,4,0,4666.75,4666.75,,5516.15,0.0,0.0,13.0,23,0,5,5,2,2,4,5,0,0,0,0,0,0,0,0
8.0,2,2,0,2000.0,2000.0,,2000.0,0.0,0.0,15.0,26,0,7,6,2,2,4,5,0,0,0,0,0,0,0,0
9.0,4,4,0,5624.75,5624.75,,6283.05,0.0,0.0,19.0,29,0,8,6,5,2,4,4,0,0,0,0,0,0,0,0
10.001,2,2,0,3417.0,3417.0,,3642.0,0.0,0.0,21.0,33,0,10,5,4,3,6,5,0,0,0,0,0,0,0,0
11.001,4,4,0,7375.0,7375.0,,8066.95,0.0,0.0,25.0,35,0,9,5,6,3,7,5,0,0,0,0,0,0,0,0
12.001,2,2,0,4833.5,4833.5,,4983.35,0.0,0.0,27.0,39,0,11,6,6,2,7,7,0,0,0,0,0,0,0,0
13.001,4,4,0,8416.75,8416.75,,9233.8,0.0,0.0,31.0,41,0,12,6,7,4,6,6,0,0,0,0,0,0,0,0
14.001,2,2,0,5916.5,5916.5,,6441.65,0.0,0.0,33.0,45,0,12,8,9,3,6,7,0,0,0,0,0,0,0,0
15.001,4,4,0,9875.0,9875.0,,10941.85,0.0,0.0,37.0,47,0,12,7,10,3,5,10,0,0,0,0,0,0,0,0
16.001,2,2,0,6833.5,6833.5,,7583.65,0.0,0.0,39.0,51,0,12,9,9,2,7,12,0,0,0,0,0,0,0,0
17.001,4,4,0,11250.0,11250.0,,12183.85,0.0,0.0,43.0,53,0,11,9,10,4,6,13,0,0,0,0,0,0,0,0
18.001,2,2,0,8500.0,8500.0,,9400.0,0.0,0.0,45.0,57,0,12,11,10,3,7,14,0,0,0,0,0,0,0,0
19.0,4,4,0,11458.5,11458.5,,12283.9,0.0,0.0,49.0,59,0,13,11,12,4,6,13,0,0,0,0,0,0,0,0
20.0,2,2,0,8833.5,8833.5,,10933.65,0.0,0.0,51.0,62,0,13,12,12,3,7,15,0,0,0,0,0,0,0,0
21.0,4,4,0,12166.75,12166.75,,13683.15,0.0,0.0,55.0,65,0,12,13,13,6,6,15,0,0,0,0,0,0,0,0
22.0,2,2,0,9917.0,9917.0,,11492.0,0.0,0.0,57.0,68,0,12,14,13,5,8,16,0,0,0,0,0,0,0,0
23.0,4,4,0,12666.75,12666.75,,14292.0,0.0,0.0,61.0,71,0,11,14,14,7,9,16,0,0,0,0,0,0,0,0
24.0,2,2,0,10000.0,10000.0,,12850.3,0.0,0.0,63.0,74,0,13,15,13,7,10,16,0,0,0,0,0,0,0,0
25.0,4,4,0,14041.75,14041.75,,15933.95,0.0,0.0,67.0,77,0,13,17,13,8,9,17,0,0,0,0,0,0,0,0
26.0,2,2,0,11250.5,11250.5,,13575.65,0.0,0.0,69.0,80,0,14,16,12,10,11,17,0,0,0,0,0,0,0,0
27.0,4,4,0,15499.75,15499.75,,17174.95,0.0,0.0,73.0,83,0,14,16,13,10,12,18,0,0,0,0,0,0,0,0
28.0,2,2,0,11833.5,11833.5,,14683.35,0.0,0.0,75.0,86,0,15,15,14,9,13,20,0,0,0,0,0,0,0,0
