task_id,job_id,app_name,node_name,ucb_reward,ucb_arm,user_id,task_type,offloaded,edge_id,arrival_time,finish_time,inter_arrival_ms,latency_ms,waiting_ms,proc_ms,tx_delay_ms,transit_ms,channel_rate_mbps,cycles_total,split_ratio,cycles_local,cycles_edge,local_ratio,edge_ratio,finish_time_edge
50000001,,,,0,,5,Medium,1,0,0.008,2.3083,,2300.33,,333.33,1967.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,2.3083
1,,,,0,,0,Medium,1,0,0.016,5.4743,,5458.33,,333.33,5125.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,5.4743
2,,,,0,,0,Medium,1,0,0.024,8.6293,8.0,8605.33,,333.33,8272.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,8.6293
50000002,,,,0,,5,Medium,1,0,0.033,12.2123,25.0,12179.33,,333.33,11846.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,12.2123
20000001,,,,0,,2,Medium,1,0,0.041,15.4243,,15383.33,,333.33,15050.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,15.4243
10000001,,,,0,,1,Medium,1,0,0.049,18.6083,,18559.33,,333.33,18226.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,18.6083
10000002,,,,0,,1,Medium,1,0,0.058,22.2023,9.0,22144.33,,333.33,21811.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,22.2023
10000003,,,,0,,1,Medium,1,0,0.066,25.4083,8.0,25342.33,,333.33,25009.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,25.4083
50000003,,,,0,,5,Medium,1,0,0.074,28.5963,41.0,28522.33,,333.33,28189.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,28.5963
3,,,,0,,0,Medium,1,0,0.083,32.1893,59.0,32106.33,,333.33,31773.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,32.1893
50000004,,,,0,,5,Medium,1,0,0.091,35.3913,17.0,35300.33,,333.33,34967.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,35.3913
50000005,,,,0,,5,Medium,1,0,0.099,38.5793,8.0,38480.33,,333.33,38147.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,38.5793
40000001,,,,0,,4,Medium,1,0,0.108,42.1713,,42063.33,,333.33,41730.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,42.1713
4,,,,0,,0,Medium,1,0,0.116,45.3693,33.0,45253.33,,333.33,44920.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,45.3693
40000002,,,,0,,4,Medium,1,0,0.124,48.5573,16.0,48433.33,,333.33,48100.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,48.5573
30000001,,,,0,,3,Medium,1,0,0.133,52.1483,,52015.33,,333.33,51682.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,52.1483
5,,,,0,,0,Medium,1,0,0.141,55.3433,25.0,55202.33,,333.33,54869.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,55.3433
6,,,,0,,0,Medium,1,0,0.149,58.5313,8.0,58382.33,,333.33,58049.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,58.5313
