sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,0,0,0,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,1,9,10,0,0,0,0
2.001,2,0,2,1370.5,,1370.5,1629.55,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,19,20,0,0,0,0
3.001,1,0,1,2234.0,,2234.0,2234.0,0.0,0.0,3.0,0,1,0,0,0,0,0,0,1,1,28,30,0,0,0,0
4.001,2,0,2,3097.5,,3097.5,3356.55,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,1,38,39,0,0,0,0
5.0,1,0,1,3961.0,,3961.0,3961.0,0.0,0.0,6.0,0,1,0,0,0,0,0,0,1,1,46,48,0,0,0,0
6.0,2,0,2,4824.5,,4824.5,5083.55,0.0,0.0,8.0,0,1,0,0,0,0,0,0,1,1,55,57,0,0,0,0
7.0,1,0,1,5688.0,,5688.0,5688.0,0.0,0.0,9.0,0,2,0,0,0,0,0,0,2,1,64,67,0,0,0,0
8.0,2,0,2,6552.0,,6552.0,6811.5,0.0,0.0,11.0,0,1,0,0,0,0,0,0,1,1,74,76,0,0,0,0
9.0,1,0,1,7416.0,,7416.0,7416.0,0.0,0.0,12.0,0,2,0,0,0,0,0,0,2,1,83,86,0,0,0,0
10.001,2,0,2,8279.5,,8279.5,8538.55,0.0,0.0,14.0,0,2,0,0,0,0,0,0,2,1,93,96,0,0,0,0
11.001,1,0,1,9143.0,,9143.0,9143.0,0.0,0.0,15.0,0,3,0,0,0,0,0,0,3,1,102,106,0,0,0,0
12.001,2,0,2,10006.5,,10006.5,10265.55,0.0,0.0,17.0,0,2,0,0,0,0,0,0,2,1,112,115,0,0,0,0
13.001,1,0,1,10870.0,,10870.0,10870.0,0.0,0.0,18.0,0,3,0,0,0,0,0,0,3,1,121,125,0,0,0,0
14.001,2,0,2,11733.5,,11733.5,11992.55,0.0,0.0,20.0,0,3,0,0,0,0,0,0,3,1,130,134,0,0,0,0
15.001,1,0,1,12597.0,,12597.0,12597.0,0.0,0.0,21.0,0,3,0,0,0,0,0,0,3,1,140,144,0,0,0,0
16.001,2,0,2,13461.5,,13461.5,13720.55,0.0,0.0,23.0,0,3,0,0,0,0,0,0,3,1,149,153,0,0,0,0
17.001,1,0,1,14325.0,,14325.0,14325.0,0.0,0.0,24.0,0,4,0,0,0,0,0,0,4,1,158,163,0,0,0,0
18.001,2,0,2,15188.5,,15188.5,15447.55,0.0,0.0,26.0,0,4,0,0,0,0,0,0,4,1,167,172,0,0,0,0
19.0,1,0,1,16052.0,,16052.0,16052.0,0.0,0.0,27.0,0,4,0,0,0,0,0,0,4,1,176,181,0,0,0,0
20.0,2,0,2,16915.5,,16915.5,17174.55,0.0,0.0,29.0,0,4,0,0,0,0,0,0,4,1,185,190,0,0,0,0
21.0,1,0,1,17779.0,,17779.0,17779.0,0.0,0.0,30.0,0,5,0,0,0,0,0,0,5,1,194,200,0,0,0,0
22.0,2,0,2,18642.5,,18642.5,18901.55,0.0,0.0,32.0,0,4,0,0,0,0,0,0,4,1,204,209,0,0,0,0
23.0,1,0,1,19507.0,,19507.0,19507.0,0.0,0.0,33.0,0,5,0,0,0,0,0,0,5,1,213,219,0,0,0,0
24.0,2,0,2,20370.5,,20370.5,20629.55,0.0,0.0,35.0,0,5,0,0,0,0,0,0,5,1,222,228,0,0,0,0
