sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,0,0,0,,,,,,0.0,0.0,43,0,11,9,5,4,6,8,0,0,0,0,0,0,0,0
2.001,6,6,0,1000.0,1000.0,,1000.0,0.0,0.0,6.0,88,0,18,16,15,9,12,18,0,0,0,0,0,0,0,0
3.001,6,6,0,1826.67,1826.67,,1980.0,0.0,0.0,12.0,132,0,23,26,21,16,19,27,0,0,0,0,0,0,0,0
4.001,6,6,0,2736.67,2736.67,,2930.0,0.0,0.0,18.0,176,0,31,31,30,21,29,34,0,0,0,0,0,0,0,0
5.0,6,6,0,3650.0,3650.0,,3800.0,0.0,0.0,24.0,219,0,40,40,33,26,38,42,0,0,0,0,0,0,0,0
6.0,6,6,0,4590.0,4590.0,,4775.0,0.0,0.0,30.0,263,0,48,50,37,37,42,49,0,0,0,0,0,0,0,0
7.0,6,6,0,5460.0,5460.0,,5675.0,0.0,0.0,36.0,307,0,58,58,40,47,49,55,0,0,0,0,0,0,0,0
8.0,6,6,0,6406.67,6406.67,,6640.0,0.0,0.0,42.0,351,0,68,65,46,51,61,60,0,0,0,0,0,0,0,0
9.0,6,6,0,7246.67,7246.67,,7530.0,0.0,0.0,48.0,395,0,76,71,59,53,67,69,0,0,0,0,0,0,0,0
10.001,6,6,0,8106.67,8106.67,,8310.0,0.0,0.0,54.0,440,0,83,83,65,58,73,78,0,0,0,0,0,0,0,0
11.001,6,6,0,8930.0,8930.0,,9230.0,0.0,0.0,60.0,484,0,92,89,76,66,79,82,0,0,0,0,0,0,0,0
12.001,6,6,0,9783.33,9783.33,,10090.0,0.0,0.0,66.0,528,0,95,93,85,72,88,95,0,0,0,0,0,0,0,0
13.001,6,6,0,10680.0,10680.0,,11050.0,0.0,0.0,72.0,572,0,101,104,88,82,92,105,0,0,0,0,0,0,0,0
14.001,6,6,0,11516.67,11516.67,,11895.0,0.0,0.0,78.0,616,0,104,112,95,92,101,112,0,0,0,0,0,0,0,0
15.001,6,6,0,12430.0,12430.0,,12800.0,0.0,0.0,84.0,660,0,109,118,99,108,108,118,0,0,0,0,0,0,0,0
16.001,6,6,0,13353.33,13353.33,,13755.0,0.0,0.0,90.0,704,0,119,127,106,116,112,124,0,0,0,0,0,0,0,0
17.001,6,6,0,14200.0,14200.0,,14605.0,0.0,0.0,96.0,748,0,128,130,113,122,120,135,0,0,0,0,0,0,0,0
18.001,6,6,0,15083.33,15083.33,,15560.0,0.0,0.0,102.0,792,0,131,137,123,132,129,140,0,0,0,0,0,0,0,0
19.0,6,6,0,16023.33,16023.33,,16495.0,0.0,0.0,108.0,835,0,134,144,133,139,134,151,0,0,0,0,0,0,0,0
20.0,6,6,0,16933.33,16933.33,,17450.0,0.0,0.0,114.0,879,0,145,152,142,145,140,155,0,0,0,0,0,0,0,0
21.0,6,6,0,17836.67,17836.67,,18210.0,0.0,0.0,120.0,923,0,152,160,147,153,150,161,0,0,0,0,0,0,0,0
22.0,6,6,0,18703.33,18703.33,,18975.0,0.0,0.0,126.0,967,0,160,165,155,159,159,169,0,0,0,0,0,0,0,0
23.0,6,6,0,19613.33,19613.33,,19950.0,0.0,0.0,132.0,1011,0,167,168,164,172,166,174,0,0,0,0,0,0,0,0
24.0,6,6,0,20486.67,20486.67,,20885.0,0.0,0.0,138.0,1055,0,174,177,168,182,173,181,0,0,0,0,0,0,0,0
25.0,6,6,0,21313.33,21313.33,,21675.0,0.0,0.0,144.0,1099,0,178,182,177,194,181,187,0,0,0,0,0,0,0,0
26.0,6,6,0,22146.67,22146.67,,22625.0,0.0,0.0,150.0,1143,0,188,186,184,201,185,199,0,0,0,0,0,0,0,0
