sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,0,0,0,,,,,,0.0,0.0,8,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0
2.001,0,0,0,,,,,,0.0,0.0,22,0,7,5,0,0,4,6,0,0,0,0,0,0,0,0
3.001,5,5,0,2000.0,2000.0,,2000.0,0.0,0.0,5.0,31,0,7,7,2,3,5,7,0,0,0,0,0,0,0,0
4.001,1,1,0,2000.0,2000.0,,2000.0,0.0,0.0,6.0,44,0,11,8,6,4,7,8,0,0,0,0,0,0,0,0
5.0,5,5,0,3500.0,3500.0,,3928.8,0.0,0.0,11.0,52,0,14,8,7,5,9,9,0,0,0,0,0,0,0,0
6.0,1,1,0,2928.0,2928.0,,2928.0,0.0,0.0,12.0,65,0,16,11,12,6,9,11,0,0,0,0,0,0,0,0
7.0,5,5,0,5142.6,5142.6,,5771.4,0.0,0.0,17.0,74,0,16,14,12,6,10,16,0,0,0,0,0,0,0,0
8.0,1,1,0,4785.0,4785.0,,4785.0,0.0,0.0,18.0,87,0,18,16,15,8,11,19,0,0,0,0,0,0,0,0
9.0,5,5,0,6857.2,6857.2,,7286.0,0.0,0.0,23.0,96,0,18,18,17,11,11,21,0,0,0,0,0,0,0,0
10.001,1,1,0,6357.0,6357.0,,6357.0,0.0,0.0,24.0,110,0,18,22,19,12,16,23,0,0,0,0,0,0,0,0
11.001,5,5,0,8714.2,8714.2,,9199.8,0.0,0.0,29.0,119,0,21,23,18,16,17,24,0,0,0,0,0,0,0,0
12.001,1,1,0,7785.0,7785.0,,7785.0,0.0,0.0,30.0,132,0,24,23,21,16,20,28,0,0,0,0,0,0,0,0
13.001,5,5,0,10271.4,10271.4,,10842.8,0.0,0.0,35.0,141,0,25,24,23,18,21,30,0,0,0,0,0,0,0,0
14.001,1,1,0,9214.0,9214.0,,9214.0,0.0,0.0,36.0,154,0,27,27,25,18,26,31,0,0,0,0,0,0,0,0
15.001,5,5,0,12085.6,12085.6,,12728.0,0.0,0.0,41.0,163,0,31,29,26,19,27,31,0,0,0,0,0,0,0,0
16.001,1,1,0,11000.0,11000.0,,11000.0,0.0,0.0,42.0,176,0,31,33,27,20,31,34,0,0,0,0,0,0,0,0
17.001,5,5,0,13657.0,13657.0,,14342.4,0.0,0.0,47.0,185,0,32,34,29,23,31,36,0,0,0,0,0,0,0,0
18.001,1,1,0,11714.0,11714.0,,11714.0,0.0,0.0,48.0,198,0,38,37,29,22,34,38,0,0,0,0,0,0,0,0
19.0,5,5,0,15085.6,15085.6,,15542.6,0.0,0.0,53.0,206,0,38,39,30,23,37,39,0,0,0,0,0,0,0,0
20.0,1,1,0,13571.0,13571.0,,13571.0,0.0,0.0,54.0,219,0,40,41,31,29,37,41,0,0,0,0,0,0,0,0
21.0,5,5,0,16614.0,16614.0,,17271.2,0.0,0.0,59.0,228,0,43,43,31,30,37,44,0,0,0,0,0,0,0,0
22.0,1,1,0,14143.0,14143.0,,14143.0,0.0,0.0,60.0,241,0,46,46,32,33,39,45,0,0,0,0,0,0,0,0
23.0,5,5,0,18000.0,18000.0,,18771.4,0.0,0.0,65.0,250,0,49,49,31,39,38,44,0,0,0,0,0,0,0,0
24.0,1,1,0,16071.0,16071.0,,16071.0,0.0,0.0,66.0,263,0,49,52,34,41,39,48,0,0,0,0,0,0,0,0
25.0,5,5,0,19728.6,19728.6,,20628.4,0.0,0.0,71.0,272,0,52,52,34,42,43,49,0,0,0,0,0,0,0,0
26.0,1,1,0,17214.0,17214.0,,17214.0,0.0,0.0,72.0,285,0,57,55,34,42,47,50,0,0,0,0,0,0,0,0
27.0,5,5,0,21157.2,21157.2,,22114.2,0.0,0.0,77.0,294,0,58,55,35,43,51,52,0,0,0,0,0,0,0,0
28.0,1,1,0,18571.0,18571.0,,18571.0,0.0,0.0,78.0,307,0,60,57,39,45,52,54,0,0,0,0,0,0,0,0
29.0,5,5,0,22799.8,22799.8,,23785.4,0.0,0.0,83.0,316,0,62,60,42,45,54,53,0,0,0,0,0,0,0,0
30.0,1,1,0,20500.0,20500.0,,20500.0,0.0,0.0,84.0,329,0,64,61,44,45,58,57,0,0,0,0,0,0,0,0
31.0,5,5,0,24499.8,24499.8,,25656.6,0.0,0.0,89.0,338,0,65,63,47,45,59,59,0,0,0,0,0,0,0,0
32.0,1,1,0,22357.0,22357.0,,22357.0,0.0,0.0,90.0,351,0,69,64,51,46,60,61,0,0,0,0,0,0,0,0
33.0,5,5,0,25999.8,25999.8,,27099.4,0.0,0.0,95.0,360,0,71,65,51,48,61,64,0,0,0,0,0,0,0,0
34.0,1,1,0,23571.0,23571.0,,23571.0,0.0,0.0,96.0,373,0,74,68,55,48,64,64,0,0,0,0,0,0,0,0
35.0,5,5,0,27528.4,27528.4,,28928.4,0.0,0.0,101.0,382,0,74,72,55,50,65,66,0,0,0,0,0,0,0,0
36.0,1,1,0,25428.0,25428.0,,25428.0,0.0,0.0,102.0,395,0,77,75,57,51,65,70,0,0,0,0,0,0,0,0
37.0,5,5,0,29342.6,29342.6,,30685.2,0.0,0.0,107.0,404,0,77,79,60,54,64,70,0,0,0,0,0,0,0,0
38.0,1,1,0,27071.0,27071.0,,27071.0,0.0,0.0,108.0,417,0,80,80,64,54,67,72,0,0,0,0,0,0,0,0
39.001,5,5,0,31071.2,31071.2,,32528.0,0.0,0.0,113.0,427,0,82,80,66,57,70,72,0,0,0,0,0,0,0,0
40.001,1,1,0,28500.0,28500.0,,28500.0,0.0,0.0,114.0,440,0,84,81,68,57,72,78,0,0,0,0,0,0,0,0
41.001,5,5,0,32700.0,32700.0,,33628.4,0.0,0.0,119.0,449,0,85,80,71,59,73,81,0,0,0,0,0,0,0,0
42.001,1,1,0,30285.0,30285.0,,30285.0,0.0,0.0,120.0,462,0,85,83,73,61,75,85,0,0,0,0,0,0,0,0
43.001,5,5,0,34142.8,34142.8,,34785.6,0.0,0.0,125.0,471,0,85,83,76,64,78,85,0,0,0,0,0,0,0,0
44.001,1,1,0,32214.0,32214.0,,32214.0,0.0,0.0,126.0,484,0,86,85,77,66,80,90,0,0,0,0,0,0,0,0
45.001,5,5,0,35785.6,35785.6,,36700.2,0.0,0.0,131.0,493,0,88,89,78,67,81,90,0,0,0,0,0,0,0,0
46.001,1,1,0,34071.0,34071.0,,34071.0,0.0,0.0,132.0,506,0,89,92,78,71,82,94,0,0,0,0,0,0,0,0
