sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,0,0,0,,,,,,0.0,0.0,0,1,0,0,0,0,0,0,1,1,5,7,0,0,0,0
2.001,2,0,2,1224.5,,1224.5,1468.25,0.0,0.0,2.0,0,2,0,0,0,0,0,0,2,1,11,14,0,0,0,0
3.001,1,0,1,2037.0,,2037.0,2037.0,0.0,0.0,3.0,0,4,0,0,0,0,0,0,4,1,16,21,0,0,0,0
4.001,2,0,2,2849.5,,2849.5,3093.25,0.0,0.0,5.0,0,5,0,0,0,0,0,0,5,1,21,27,0,0,0,0
5.0,1,0,1,3662.0,,3662.0,3662.0,0.0,0.0,6.0,0,7,0,0,0,0,0,0,7,1,25,33,0,0,0,0
6.0,2,0,2,4474.5,,4474.5,4718.25,0.0,0.0,8.0,0,7,0,0,0,0,0,0,7,1,31,39,0,0,0,0
7.0,1,0,1,5287.0,,5287.0,5287.0,0.0,0.0,9.0,0,9,0,0,0,0,0,0,9,1,36,46,0,0,0,0
8.0,2,0,2,6099.5,,6099.5,6343.25,0.0,0.0,11.0,0,10,0,0,0,0,0,0,10,1,41,52,0,0,0,0
9.0,1,0,1,6912.0,,6912.0,6912.0,0.0,0.0,12.0,0,12,0,0,0,0,0,0,12,1,46,59,0,0,0,0
10.001,2,0,2,7724.5,,7724.5,7968.25,0.0,0.0,14.0,0,13,0,0,0,0,0,0,13,1,52,66,0,0,0,0
11.001,1,0,1,8537.0,,8537.0,8537.0,0.0,0.0,15.0,0,15,0,0,0,0,0,0,15,1,57,73,0,0,0,0
12.001,2,0,2,9349.5,,9349.5,9593.25,0.0,0.0,17.0,0,16,0,0,0,0,0,0,16,1,62,79,0,0,0,0
13.001,1,0,1,10162.0,,10162.0,10162.0,0.0,0.0,18.0,0,18,0,0,0,0,0,0,18,1,67,86,0,0,0,0
14.001,2,0,2,10974.5,,10974.5,11218.25,0.0,0.0,20.0,0,18,0,0,0,0,0,0,18,1,73,92,0,0,0,0
15.001,1,0,1,11787.0,,11787.0,11787.0,0.0,0.0,21.0,0,20,0,0,0,0,0,0,20,1,78,99,0,0,0,0
16.001,2,0,2,12599.5,,12599.5,12843.25,0.0,0.0,23.0,0,21,0,0,0,0,0,0,21,1,83,105,0,0,0,0
17.001,1,0,1,13412.0,,13412.0,13412.0,0.0,0.0,24.0,0,23,0,0,0,0,0,0,23,1,88,112,0,0,0,0
18.001,2,0,2,14224.5,,14224.5,14468.25,0.0,0.0,26.0,0,24,0,0,0,0,0,0,24,1,93,118,0,0,0,0
19.0,1,0,1,15037.0,,15037.0,15037.0,0.0,0.0,27.0,0,26,0,0,0,0,0,0,26,1,97,124,0,0,0,0
20.0,2,0,2,15849.5,,15849.5,16093.25,0.0,0.0,29.0,0,27,0,0,0,0,0,0,27,1,102,130,0,0,0,0
21.0,1,0,1,16662.0,,16662.0,16662.0,0.0,0.0,30.0,0,28,0,0,0,0,0,0,28,1,108,137,0,0,0,0
22.0,2,0,2,17474.5,,17474.5,17718.25,0.0,0.0,32.0,0,29,0,0,0,0,0,0,29,1,113,143,0,0,0,0
23.0,1,0,1,18287.0,,18287.0,18287.0,0.0,0.0,33.0,0,31,0,0,0,0,0,0,31,1,118,150,0,0,0,0
24.0,2,0,2,19099.5,,19099.5,19343.25,0.0,0.0,35.0,0,32,0,0,0,0,0,0,32,1,123,156,0,0,0,0
25.0,1,0,1,19912.0,,19912.0,19912.0,0.0,0.0,36.0,0,34,0,0,0,0,0,0,34,1,128,163,0,0,0,0
26.0,2,0,2,20724.5,,20724.5,20968.25,0.0,0.0,38.0,0,35,0,0,0,0,0,0,35,1,133,169,0,0,0,0
27.0,1,0,1,21537.0,,21537.0,21537.0,0.0,0.0,39.0,0,37,0,0,0,0,0,0,37,1,138,176,0,0,0,0
28.0,2,0,2,22349.5,,22349.5,22593.25,0.0,0.0,41.0,0,37,0,0,0,0,0,0,37,1,144,182,0,0,0,0
29.0,1,0,1,23162.0,,23162.0,23162.0,0.0,0.0,42.0,0,39,0,0,0,0,0,0,39,1,149,189,0,0,0,0
30.0,2,0,2,23974.5,,23974.5,24218.25,0.0,0.0,44.0,0,40,0,0,0,0,0,0,40,1,154,195,0,0,0,0
31.0,1,0,1,24787.0,,24787.0,24787.0,0.0,0.0,45.0,0,42,0,0,0,0,0,0,42,1,159,202,0,0,0,0
32.0,2,0,2,25599.5,,25599.5,25843.25,0.0,0.0,47.0,0,43,0,0,0,0,0,0,43,1,164,208,0,0,0,0
33.0,1,0,1,26412.0,,26412.0,26412.0,0.0,0.0,48.0,0,45,0,0,0,0,0,0,45,1,169,215,0,0,0,0
34.0,2,0,2,27224.5,,27224.5,27468.25,0.0,0.0,50.0,0,46,0,0,0,0,0,0,46,1,174,221,0,0,0,0
35.0,1,0,1,28037.0,,28037.0,28037.0,0.0,0.0,51.0,0,48,0,0,0,0,0,0,48,1,179,228,0,0,0,0
36.0,2,0,2,28849.5,,28849.5,29093.25,0.0,0.0,53.0,0,48,0,0,0,0,0,0,48,1,185,234,0,0,0,0
