sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,0,0,0,,,,,,0.0,0.0,83,0,18,14,15,8,11,17,0,0,0,0,0,0,0,0
2.001,6,6,0,1000.0,1000.0,,1000.0,0.0,0.0,6.0,167,0,29,29,27,22,26,34,0,0,0,0,0,0,0,0
3.001,6,6,0,1903.83,1903.83,,1989.0,0.0,0.0,12.0,251,0,45,47,37,32,44,46,0,0,0,0,0,0,0,0
4.001,6,6,0,2853.67,2853.67,,2961.25,0.0,0.0,18.0,335,0,65,63,43,51,54,59,0,0,0,0,0,0,0,0
5.0,6,6,0,3805.5,3805.5,,3889.0,0.0,0.0,24.0,419,0,80,75,63,57,71,73,0,0,0,0,0,0,0,0
6.0,6,6,0,4772.33,4772.33,,4875.25,0.0,0.0,30.0,503,0,95,93,80,68,81,86,0,0,0,0,0,0,0,0
7.0,6,6,0,5699.83,5699.83,,5819.25,0.0,0.0,36.0,587,0,104,105,94,82,96,106,0,0,0,0,0,0,0,0
8.0,6,6,0,6670.33,6670.33,,6800.0,0.0,0.0,42.0,671,0,113,121,102,105,110,120,0,0,0,0,0,0,0,0
9.0,6,6,0,7581.5,7581.5,,7739.25,0.0,0.0,48.0,755,0,127,136,115,123,121,133,0,0,0,0,0,0,0,0
10.001,6,6,0,8503.67,8503.67,,8616.5,0.0,0.0,54.0,839,0,139,145,131,140,136,148,0,0,0,0,0,0,0,0
11.001,6,6,0,9405.5,9405.5,,9572.25,0.0,0.0,60.0,923,0,152,158,150,154,147,162,0,0,0,0,0,0,0,0
12.001,6,6,0,10323.83,10323.83,,10494.25,0.0,0.0,66.0,1007,0,165,174,162,166,164,176,0,0,0,0,0,0,0,0
13.001,6,6,0,11266.67,11266.67,,11472.25,0.0,0.0,72.0,1091,0,180,182,177,185,179,188,0,0,0,0,0,0,0,0
14.001,6,6,0,12176.0,12176.0,,12386.5,0.0,0.0,78.0,1175,0,191,195,188,208,193,200,0,0,0,0,0,0,0,0
