sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,0,0,0,,,,,,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.001,0,0,0,,,,,,0.0,0.0,4,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
3.001,2,2,0,2000.0,2000.0,,2000.0,0.0,0.0,2.0,6,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0
4.001,2,2,0,2000.0,2000.0,,2000.0,0.0,0.0,4.0,7,0,2,1,0,0,1,3,0,0,0,0,0,0,0,0
5.0,2,2,0,3500.0,3500.0,,3725.0,0.0,0.0,6.0,8,0,4,1,0,0,1,2,0,0,0,0,0,0,0,0
6.0,3,3,0,2583.33,2583.33,,3575.0,0.0,0.0,9.0,10,0,4,2,0,0,2,2,0,0,0,0,0,0,0,0
7.0,2,2,0,4000.0,4000.0,,4000.0,0.0,0.0,11.0,12,0,4,3,0,0,3,2,0,0,0,0,0,0,0,0
8.0,2,2,0,4500.0,4500.0,,5400.0,0.0,0.0,13.0,13,0,4,2,0,0,3,4,0,0,0,0,0,0,0,0
9.0,2,2,0,5250.0,5250.0,,5475.0,0.0,0.0,15.0,14,0,3,3,0,1,4,3,0,0,0,0,0,0,0,0
10.001,3,3,0,3416.67,3416.67,,4425.0,0.0,0.0,18.0,16,0,4,3,1,1,3,4,0,0,0,0,0,0,0,0
11.001,3,3,0,5166.67,5166.67,,7150.0,0.0,0.0,21.0,17,0,3,5,2,1,3,3,0,0,0,0,0,0,0,0
12.001,3,3,0,5083.33,5083.33,,6175.0,0.0,0.0,24.0,18,0,6,4,2,1,2,3,0,0,0,0,0,0,0,0
13.001,3,3,0,5416.67,5416.67,,7750.0,0.0,0.0,27.0,19,0,5,4,4,1,3,2,0,0,0,0,0,0,0,0
14.001,3,3,0,6000.0,6000.0,,7000.0,0.0,0.0,30.0,20,0,6,3,4,1,3,3,0,0,0,0,0,0,0,0
15.001,3,3,0,7166.67,7166.67,,9500.0,0.0,0.0,33.0,21,0,7,3,3,2,4,2,0,0,0,0,0,0,0,0
16.001,3,3,0,6416.67,6416.67,,7725.0,0.0,0.0,36.0,22,0,7,2,5,1,4,3,0,0,0,0,0,0,0,0
17.001,3,3,0,8416.67,8416.67,,10350.0,0.0,0.0,39.0,23,0,7,3,4,1,5,3,0,0,0,0,0,0,0,0
18.001,3,3,0,7000.0,7000.0,,8700.0,0.0,0.0,42.0,24,0,8,3,5,0,4,4,0,0,0,0,0,0,0,0
19.0,3,3,0,8250.0,8250.0,,9425.0,0.0,0.0,45.0,24,0,9,4,4,0,4,3,0,0,0,0,0,0,0,0
20.0,3,3,0,6916.67,6916.67,,8750.0,0.0,0.0,48.0,25,0,9,3,5,1,3,4,0,0,0,0,0,0,0,0
21.0,3,3,0,8083.33,8083.33,,9150.0,0.0,0.0,51.0,26,0,8,4,7,1,3,3,0,0,0,0,0,0,0,0
22.0,3,3,0,6916.67,6916.67,,10400.0,0.0,0.0,54.0,27,0,8,4,8,0,2,5,0,0,0,0,0,0,0,0
23.0,3,3,0,9166.67,9166.67,,10875.0,0.0,0.0,57.0,28,0,8,4,7,0,3,6,0,0,0,0,0,0,0,0
24.0,3,3,0,6500.0,6500.0,,8125.0,0.0,0.0,60.0,30,0,8,4,7,0,3,8,0,0,0,0,0,0,0,0
25.0,3,3,0,9833.33,9833.33,,12200.0,0.0,0.0,63.0,30,0,7,6,6,1,3,7,0,0,0,0,0,0,0,0
26.0,2,2,0,8625.0,8625.0,,9412.5,0.0,0.0,65.0,32,0,7,5,7,1,3,9,0,0,0,0,0,0,0,0
27.0,4,4,0,8687.5,8687.5,,12875.0,0.0,0.0,69.0,32,0,7,6,7,0,3,9,0,0,0,0,0,0,0,0
28.0,2,2,0,10000.0,10000.0,,10900.0,0.0,0.0,71.0,34,0,8,6,8,1,2,9,0,0,0,0,0,0,0,0
29.0,4,4,0,9312.5,9312.5,,13725.0,0.0,0.0,75.0,34,0,8,7,8,0,3,8,0,0,0,0,0,0,0,0
30.0,2,2,0,7875.0,7875.0,,9112.5,0.0,0.0,77.0,36,0,8,7,9,0,2,10,0,0,0,0,0,0,0,0
31.0,4,4,0,9750.0,9750.0,,15112.5,0.0,0.0,81.0,36,0,7,7,8,2,2,10,0,0,0,0,0,0,0,0
32.0,2,2,0,9125.0,9125.0,,10362.5,0.0,0.0,83.0,38,0,7,9,9,2,1,10,0,0,0,0,0,0,0,0
33.0,4,4,0,10312.5,10312.5,,15087.5,0.0,0.0,87.0,38,0,6,9,9,1,3,10,0,0,0,0,0,0,0,0
34.0,2,2,0,8875.0,8875.0,,10112.5,0.0,0.0,89.0,40,0,6,8,9,2,4,11,0,0,0,0,0,0,0,0
35.0,4,4,0,12000.0,12000.0,,16800.0,0.0,0.0,93.0,40,0,5,10,9,2,4,10,0,0,0,0,0,0,0,0
