task_id,job_id,app_name,node_name,ucb_reward,ucb_arm,user_id,task_type,offloaded,edge_id,arrival_time,finish_time,inter_arrival_ms,latency_ms,waiting_ms,proc_ms,tx_delay_ms,transit_ms,channel_rate_mbps,cycles_total,split_ratio,cycles_local,cycles_edge,local_ratio,edge_ratio,finish_time_edge
50000001,,,,0,,5,Heavy,1,0,0.124,1.0777,,953.67,,666.67,287.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,1.0777
1,,,,0,,0,Heavy,1,0,0.249,1.7443,,1495.33,,667.33,542.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,1.7443
2,,,,0,,0,Heavy,1,0,0.374,2.411,125.0,2037.0,,667.0,725.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,2.411
50000002,,,,0,,5,Heavy,1,0,0.499,3.0777,375.0,2578.67,,666.67,976.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,3.0777
20000001,,,,0,,2,Heavy,1,0,0.624,3.7443,,3120.33,,667.33,1212.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,3.7443
10000001,,,,0,,1,Heavy,1,0,0.749,4.411,,3662.0,,667.0,1414.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,4.411
10000002,,,,0,,1,Heavy,1,0,0.874,5.0777,125.0,4203.67,,666.67,1642.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,5.0777
10000003,,,,0,,1,Heavy,1,0,0.999,5.7443,125.0,4745.33,,667.33,1867.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,5.7443
50000003,,,,0,,5,Heavy,1,0,1.124,6.411,625.0,5287.0,,667.0,2083.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,6.411
3,,,,0,,0,Heavy,1,0,1.249,7.0777,875.0,5828.67,,666.67,2325.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,7.0777
50000004,,,,0,,5,Heavy,1,0,1.374,7.7443,250.0,6370.33,,667.33,2547.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,7.7443
50000005,,,,0,,5,Heavy,1,0,1.499,8.411,125.0,6912.0,,667.0,2762.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,8.411
40000001,,,,0,,4,Heavy,1,0,1.624,9.0777,,7453.67,,666.67,2996.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,9.0777
4,,,,0,,0,Heavy,1,0,1.749,9.7443,500.0,7995.33,,667.33,3217.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,9.7443
40000002,,,,0,,4,Heavy,1,0,1.874,10.411,250.0,8537.0,,667.0,3435.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,10.411
30000001,,,,0,,3,Heavy,1,0,1.999,11.0777,,9078.67,,666.67,3664.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,11.0777
5,,,,0,,0,Heavy,1,0,2.124,11.7443,375.0,9620.33,,667.33,3882.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,11.7443
6,,,,0,,0,Heavy,1,0,2.249,12.411,125.0,10162.0,,667.0,4111.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,12.411
7,,,,0,,0,Heavy,1,0,2.374,13.0777,125.0,10703.67,,666.67,4338.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,13.0777
10000004,,,,0,,1,Heavy,1,0,2.499,13.7443,1500.0,11245.33,,667.33,4554.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,13.7443
10000005,,,,0,,1,Heavy,1,0,2.624,14.411,125.0,11787.0,,667.0,4785.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,14.411
40000003,,,,0,,4,Heavy,1,0,2.749,15.0777,875.0,12328.67,,666.67,5009.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,15.0777
