task_id,job_id,app_name,node_name,ucb_reward,ucb_arm,user_id,task_type,offloaded,edge_id,arrival_time,finish_time,inter_arrival_ms,latency_ms,waiting_ms,proc_ms,tx_delay_ms,transit_ms,channel_rate_mbps,cycles_total,split_ratio,cycles_local,cycles_edge,local_ratio,edge_ratio,finish_time_edge
50000001,,,,0,,5,Medium,1,0,0.033,0.4333,,400.33,,333.33,67.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,0.4333
1,,,,0,,0,Medium,1,0,0.066,0.7667,,700.67,,333.67,123.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,0.7667
2,,,,0,,0,Medium,1,0,0.099,1.1,33.0,1001.0,,334.0,158.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,1.1
50000002,,,,0,,5,Medium,1,0,0.133,1.4333,100.0,1300.33,,333.33,215.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,1.4333
20000001,,,,0,,2,Medium,1,0,0.166,1.7667,,1600.67,,333.67,260.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,1.7667
10000001,,,,0,,1,Medium,1,0,0.199,2.1,,1901.0,,334.0,302.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,2.1
10000002,,,,0,,1,Medium,1,0,0.233,2.4333,34.0,2200.33,,333.33,351.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,2.4333
10000003,,,,0,,1,Medium,1,0,0.266,2.7667,33.0,2500.67,,333.67,396.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,2.7667
50000003,,,,0,,5,Medium,1,0,0.299,3.1,166.0,2801.0,,334.0,447.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,3.1
3,,,,0,,0,Medium,1,0,0.333,3.4333,234.0,3100.33,,333.33,492.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,3.4333
50000004,,,,0,,5,Medium,1,0,0.366,3.7667,67.0,3400.67,,333.67,539.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,3.7667
50000005,,,,0,,5,Medium,1,0,0.399,4.1,33.0,3701.0,,334.0,585.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,4.1
40000001,,,,0,,4,Medium,1,0,0.433,4.4333,,4000.33,,333.33,630.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,4.4333
4,,,,0,,0,Medium,1,0,0.466,4.7667,133.0,4300.67,,333.67,678.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,4.7667
40000002,,,,0,,4,Medium,1,0,0.499,5.1,66.0,4601.0,,334.0,722.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,5.1
30000001,,,,0,,3,Medium,1,0,0.533,5.4333,,4900.33,,333.33,772.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,5.4333
5,,,,0,,0,Medium,1,0,0.566,5.7667,100.0,5200.67,,333.67,818.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,5.7667
6,,,,0,,0,Medium,1,0,0.599,6.1,33.0,5501.0,,334.0,864.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,6.1
7,,,,0,,0,Medium,1,0,0.633,6.4333,34.0,5800.33,,333.33,912.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,6.4333
10000004,,,,0,,1,Medium,1,0,0.666,6.7667,400.0,6100.67,,333.67,957.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,6.7667
10000005,,,,0,,1,Medium,1,0,0.699,7.1,33.0,6401.0,,334.0,1005.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,7.1
40000003,,,,0,,4,Medium,1,0,0.733,7.4333,234.0,6700.33,,333.33,1051.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,7.4333
40000004,,,,0,,4,Medium,1,0,0.766,7.7667,33.0,7000.67,,333.67,1098.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,7.7667
8,,,,0,,0,Medium,1,0,0.799,8.1,166.0,7301.0,,334.0,1144.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,8.1
40000005,,,,0,,4,Medium,1,0,0.833,8.4333,67.0,7600.33,,333.33,1191.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,8.4333
10000006,,,,0,,1,Medium,1,0,0.866,8.7667,167.0,7900.67,,333.67,1238.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,8.7667
50000006,,,,0,,5,Medium,1,0,0.899,9.1,500.0,8201.0,,334.0,1283.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,9.1
50000007,,,,0,,5,Medium,1,0,0.933,9.4333,34.0,8500.33,,333.33,1331.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,9.4333
50000008,,,,0,,5,Medium,1,0,0.966,9.7667,33.0,8800.67,,333.67,1377.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,9.7667
40000006,,,,0,,4,Medium,1,0,0.999,10.1,166.0,9101.0,,334.0,1423.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,10.1
30000002,,,,0,,3,Medium,1,0,1.033,10.4333,500.0,9400.33,,333.33,1471.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,10.4333
10000007,,,,0,,1,Medium,1,0,1.066,10.7667,200.0,9700.67,,333.67,1516.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,10.7667
30000003,,,,0,,3,Medium,1,0,1.099,11.1,66.0,10001.0,,334.0,1563.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,11.1
40000007,,,,0,,4,Medium,1,0,1.133,11.4333,134.0,10300.33,,333.33,1610.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,11.4333
20000002,,,,0,,2,Medium,1,0,1.166,11.7667,1000.0,10600.67,,333.67,1657.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,11.7667
9,,,,0,,0,Medium,1,0,1.199,12.1,400.0,10901.0,,334.0,1703.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,12.1
10000008,,,,0,,1,Medium,1,0,1.233,12.4333,167.0,11200.33,,333.33,1750.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,12.4333
50000009,,,,0,,5,Medium,1,0,1.266,12.7667,300.0,11500.67,,333.67,1797.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,12.7667
30000004,,,,0,,3,Medium,1,0,1.299,13.1,200.0,11801.0,,334.0,1842.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,13.1
20000003,,,,0,,2,Medium,1,0,1.333,13.4333,167.0,12100.33,,333.33,1890.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,13.4333
20000004,,,,0,,2,Medium,1,0,1.366,13.7667,33.0,12400.67,,333.67,1936.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,13.7667
10000009,,,,0,,1,Medium,1,0,1.399,14.1,166.0,12701.0,,334.0,1982.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,14.1
10000010,,,,0,,1,Medium,1,0,1.433,14.4333,34.0,13000.33,,333.33,2030.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,14.4333
20000005,,,,0,,2,Medium,1,0,1.466,14.7667,100.0,13300.67,,333.67,2076.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,14.7667
10,,,,0,,0,Medium,1,0,1.499,15.1,300.0,13601.0,,334.0,2123.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,15.1
11,,,,0,,0,Medium,1,0,1.533,15.4333,34.0,13900.33,,333.33,2170.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,15.4333
30000005,,,,0,,3,Medium,1,0,1.566,15.7667,267.0,14200.67,,333.67,2216.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,15.7667
12,,,,0,,0,Medium,1,0,1.599,16.1,66.0,14501.0,,334.0,2262.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,16.1
20000006,,,,0,,2,Medium,1,0,1.633,16.4333,167.0,14800.33,,333.33,2309.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,16.4333
20000007,,,,0,,2,Medium,1,0,1.666,16.7667,33.0,15100.67,,333.67,2356.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,16.7667
40000008,,,,0,,4,Medium,1,0,1.699,17.1,566.0,15401.0,,334.0,2401.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,17.1
20000008,,,,0,,2,Medium,1,0,1.733,17.4333,67.0,15700.33,,333.33,2449.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,17.4333
13,,,,0,,0,Medium,1,0,1.766,17.7667,167.0,16000.67,,333.67,2495.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,17.7667
50000010,,,,0,,5,Medium,1,0,1.799,18.1,533.0,16301.0,,334.0,2541.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,18.1
30000006,,,,0,,3,Medium,1,0,1.833,18.4333,267.0,16600.33,,333.33,2589.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,18.4333
40000009,,,,0,,4,Medium,1,0,1.866,18.7667,167.0,16900.67,,333.67,2635.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,18.7667
14,,,,0,,0,Medium,1,0,1.899,19.1,133.0,17201.0,,334.0,2681.0,,100.0,1000000000.0,1.0,0.0,1000000000.0,0.0,1.0,19.1
