task_id,job_id,app_name,node_name,ucb_reward,ucb_arm,user_id,task_type,offloaded,edge_id,arrival_time,finish_time,inter_arrival_ms,latency_ms,waiting_ms,proc_ms,tx_delay_ms,transit_ms,channel_rate_mbps,cycles_total,split_ratio,cycles_local,cycles_edge,local_ratio,edge_ratio,finish_time_edge
50000001,,,,0,,5,Heavy,1,0,0.714,1.5797,,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,1.5797
1,,,,0,,0,Heavy,1,0,1.428,2.2937,,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,2.2937
2,,,,0,,0,Heavy,1,0,2.142,3.0077,714.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,3.0077
50000002,,,,0,,5,Heavy,1,0,2.857,3.7227,2143.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,3.7227
20000001,,,,0,,2,Heavy,1,0,3.571,4.4367,,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,4.4367
10000001,,,,0,,1,Heavy,1,0,4.285,5.1507,,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,5.1507
10000002,,,,0,,1,Heavy,1,0,5.0,5.8657,715.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,5.8657
10000003,,,,0,,1,Heavy,1,0,5.714,6.5797,714.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,6.5797
50000003,,,,0,,5,Heavy,1,0,6.428,7.2937,3571.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,7.2937
3,,,,0,,0,Heavy,1,0,7.142,8.0077,5000.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,8.0077
50000004,,,,0,,5,Heavy,1,0,7.857,8.7227,1429.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,8.7227
50000005,,,,0,,5,Heavy,1,0,8.571,9.4367,714.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,9.4367
40000001,,,,0,,4,Heavy,1,0,9.285,10.1507,,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,10.1507
4,,,,0,,0,Heavy,1,0,10.0,10.8657,2858.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,10.8657
40000002,,,,0,,4,Heavy,1,0,10.714,11.5797,1429.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,11.5797
30000001,,,,0,,3,Heavy,1,0,11.428,12.2937,,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,12.2937
5,,,,0,,0,Heavy,1,0,12.142,13.0077,2142.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,13.0077
6,,,,0,,0,Heavy,1,0,12.857,13.7227,715.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,13.7227
7,,,,0,,0,Heavy,1,0,13.571,14.4367,714.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,14.4367
10000004,,,,0,,1,Heavy,1,0,14.285,15.1507,8571.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,15.1507
10000005,,,,0,,1,Heavy,1,0,15.0,15.8657,715.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,15.8657
40000003,,,,0,,4,Heavy,1,0,15.714,16.5797,5000.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,16.5797
40000004,,,,0,,4,Heavy,1,0,16.428,17.2937,714.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,17.2937
8,,,,0,,0,Heavy,1,0,17.142,18.0077,3571.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,18.0077
40000005,,,,0,,4,Heavy,1,0,17.857,18.7227,1429.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,18.7227
10000006,,,,0,,1,Heavy,1,0,18.571,19.4367,3571.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,19.4367
50000006,,,,0,,5,Heavy,1,0,19.285,20.1507,10714.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,20.1507
50000007,,,,0,,5,Heavy,1,0,20.0,20.8657,715.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,20.8657
50000008,,,,0,,5,Heavy,1,0,20.714,21.5797,714.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,21.5797
40000006,,,,0,,4,Heavy,1,0,21.428,22.2937,3571.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,22.2937
30000002,,,,0,,3,Heavy,1,0,22.142,23.0077,10714.0,865.67,,666.67,199.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,23.0077
