task_id,job_id,app_name,node_name,ucb_reward,ucb_arm,user_id,task_type,offloaded,edge_id,arrival_time,finish_time,inter_arrival_ms,latency_ms,waiting_ms,proc_ms,tx_delay_ms,transit_ms,channel_rate_mbps,cycles_total,split_ratio,cycles_local,cycles_edge,local_ratio,edge_ratio,finish_time_edge
50000001,,,,0,,5,Heavy,1,0,0.066,1.4497,,1383.67,,666.67,717.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,1.4497
1,,,,0,,0,Heavy,1,0,0.133,2.6337,,2500.67,,666.67,1834.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,2.6337
2,,,,0,,0,Heavy,1,0,0.199,3.7877,66.0,3588.67,,666.67,2922.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,3.7877
50000002,,,,0,,5,Heavy,1,0,0.266,4.9367,200.0,4670.67,,666.67,4004.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,4.9367
20000001,,,,0,,2,Heavy,1,0,0.333,6.0717,,5738.67,,666.67,5072.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,6.0717
10000001,,,,0,,1,Heavy,1,0,0.399,7.1747,,6775.67,,666.67,6109.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,7.1747
10000002,,,,0,,1,Heavy,1,0,0.466,8.2827,67.0,7816.67,,666.67,7150.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,8.2827
10000003,,,,0,,1,Heavy,1,0,0.533,9.3817,67.0,8848.67,,666.67,8182.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,9.3817
50000003,,,,0,,5,Heavy,1,0,0.599,10.4557,333.0,9856.67,,666.67,9190.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,10.4557
3,,,,0,,0,Heavy,1,0,0.666,11.5367,467.0,10870.67,,666.67,10204.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,11.5367
50000004,,,,0,,5,Heavy,1,0,0.733,12.6127,134.0,11879.67,,666.67,11213.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,12.6127
50000005,,,,0,,5,Heavy,1,0,0.799,13.6907,66.0,12891.67,,666.67,12225.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,13.6907
40000001,,,,0,,4,Heavy,1,0,0.866,14.8567,,13990.67,,666.67,13324.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,14.8567
4,,,,0,,0,Heavy,1,0,0.933,16.0177,267.0,15084.67,,666.67,14418.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,16.0177
40000002,,,,0,,4,Heavy,1,0,0.999,17.1557,133.0,16156.67,,666.67,15490.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,17.1557
30000001,,,,0,,3,Heavy,1,0,1.066,18.3067,,17240.67,,666.67,16574.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,18.3067
5,,,,0,,0,Heavy,1,0,1.133,19.4527,200.0,18319.67,,666.67,17653.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,19.4527
6,,,,0,,0,Heavy,1,0,1.199,20.5777,66.0,19378.67,,666.67,18712.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,20.5777
7,,,,0,,0,Heavy,1,0,1.266,21.7147,67.0,20448.67,,666.67,19782.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,21.7147
10000004,,,,0,,1,Heavy,1,0,1.333,22.8487,800.0,21515.67,,666.67,20849.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,22.8487
10000005,,,,0,,1,Heavy,1,0,1.399,23.9627,66.0,22563.67,,666.67,21897.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,23.9627
40000003,,,,0,,4,Heavy,1,0,1.466,25.0887,467.0,23622.67,,666.67,22956.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,25.0887
40000004,,,,0,,4,Heavy,1,0,1.533,26.2127,67.0,24679.67,,666.67,24013.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,26.2127
8,,,,0,,0,Heavy,1,0,1.599,27.3167,333.0,25717.67,,666.67,25051.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,27.3167
40000005,,,,0,,4,Heavy,1,0,1.666,28.4337,133.0,26767.67,,666.67,26101.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,28.4337
10000006,,,,0,,1,Heavy,1,0,1.733,29.5487,334.0,27815.67,,666.67,27149.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,29.5487
50000006,,,,0,,5,Heavy,1,0,1.799,30.6437,1000.0,28844.67,,666.67,28178.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,30.6437
50000007,,,,0,,5,Heavy,1,0,1.866,31.7537,67.0,29887.67,,666.67,29221.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,31.7537
