task_id,job_id,app_name,node_name,ucb_reward,ucb_arm,user_id,task_type,offloaded,edge_id,arrival_time,finish_time,inter_arrival_ms,latency_ms,waiting_ms,proc_ms,tx_delay_ms,transit_ms,channel_rate_mbps,cycles_total,split_ratio,cycles_local,cycles_edge,local_ratio,edge_ratio,finish_time_edge
50000001,,,,0,,5,Heavy,1,0,0.083,1.2257,,1142.67,,666.67,476.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,1.2257
1,,,,0,,0,Heavy,1,0,0.166,1.9677,,1801.67,,666.67,1135.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,1.9677
2,,,,0,,0,Heavy,1,0,0.249,2.6727,83.0,2423.67,,666.67,1757.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,2.6727
50000002,,,,0,,5,Heavy,1,0,0.333,3.3577,250.0,3024.67,,666.67,2358.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,3.3577
20000001,,,,0,,2,Heavy,1,0,0.416,4.0243,,3608.33,,667.33,2930.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,4.0243
10000001,,,,0,,1,Heavy,1,0,0.499,4.691,,4192.0,,667.0,3484.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,4.691
10000002,,,,0,,1,Heavy,1,0,0.583,5.3577,84.0,4774.67,,666.67,4067.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,5.3577
10000003,,,,0,,1,Heavy,1,0,0.666,6.0437,83.0,5377.67,,666.67,4711.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,6.0437
50000003,,,,0,,5,Heavy,1,0,0.749,6.7577,416.0,6008.67,,666.67,5342.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,6.7577
3,,,,0,,0,Heavy,1,0,0.833,7.4697,584.0,6636.67,,666.67,5970.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,7.4697
50000004,,,,0,,5,Heavy,1,0,0.916,8.1637,167.0,7247.67,,666.67,6581.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,8.1637
50000005,,,,0,,5,Heavy,1,0,0.999,8.8487,83.0,7849.67,,666.67,7183.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,8.8487
40000001,,,,0,,4,Heavy,1,0,1.083,9.5337,,8450.67,,666.67,7784.0,,100.0,2000000000.0,1.0,0.0,2000000000.0,0.0,1.0,9.5337
