sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,0,0,0,,,,,,0.0,0.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2.001,0,0,0,,,,,,0.0,0.0,6,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0
3.001,3,3,0,2000.0,2000.0,,2000.0,0.0,0.0,3.0,8,0,2,2,0,0,1,3,0,0,0,0,0,0,0,0
4.001,1,1,0,2000.0,2000.0,,2000.0,0.0,0.0,4.0,11,0,5,2,0,0,1,3,0,0,0,0,0,0,0,0
5.0,3,3,0,3066.67,3066.67,,3760.0,0.0,0.0,7.0,12,0,5,3,0,0,2,2,0,0,0,0,0,0,0,0
6.0,2,2,0,2900.0,2900.0,,3710.0,0.0,0.0,9.0,16,0,5,3,0,0,3,5,0,0,0,0,0,0,0,0
7.0,3,3,0,4133.33,4133.33,,4400.0,0.0,0.0,12.0,17,0,4,4,0,1,4,4,0,0,0,0,0,0,0,0
8.0,1,1,0,5600.0,5600.0,,5600.0,0.0,0.0,13.0,20,0,5,4,0,2,4,5,0,0,0,0,0,0,0,0
9.0,5,5,0,3960.0,3960.0,,5920.0,0.0,0.0,18.0,21,0,4,6,3,1,3,4,0,0,0,0,0,0,0,0
10.001,1,1,0,5200.0,5200.0,,5200.0,0.0,0.0,19.0,25,0,7,5,4,2,3,4,0,0,0,0,0,0,0,0
11.001,5,5,0,5480.0,5480.0,,7640.0,0.0,0.0,24.0,25,0,7,5,4,2,3,4,0,0,0,0,0,0,0,0
12.001,1,1,0,7000.0,7000.0,,7000.0,0.0,0.0,25.0,29,0,9,4,4,3,5,4,0,0,0,0,0,0,0,0
13.001,5,5,0,6480.0,6480.0,,8560.0,0.0,0.0,30.0,29,0,8,4,5,2,6,4,0,0,0,0,0,0,0,0
14.001,1,1,0,8000.0,8000.0,,8000.0,0.0,0.0,31.0,33,0,10,4,5,2,6,6,0,0,0,0,0,0,0,0
15.001,5,5,0,7760.0,7760.0,,10200.0,0.0,0.0,36.0,33,0,11,6,5,1,5,5,0,0,0,0,0,0,0,0
16.001,1,1,0,8800.0,8800.0,,8800.0,0.0,0.0,37.0,37,0,11,5,7,3,5,6,0,0,0,0,0,0,0,0
17.001,5,5,0,8840.0,8840.0,,11360.0,0.0,0.0,42.0,37,0,10,7,8,2,4,6,0,0,0,0,0,0,0,0
18.001,1,1,0,9800.0,9800.0,,9800.0,0.0,0.0,43.0,41,0,11,6,9,2,4,9,0,0,0,0,0,0,0,0
19.0,5,5,0,9160.0,9160.0,,11080.0,0.0,0.0,48.0,41,0,10,7,9,1,5,9,0,0,0,0,0,0,0,0
20.0,1,1,0,10800.0,10800.0,,10800.0,0.0,0.0,49.0,44,0,10,8,8,3,5,10,0,0,0,0,0,0,0,0
21.0,5,5,0,9160.0,9160.0,,11240.0,0.0,0.0,54.0,45,0,9,9,9,2,5,11,0,0,0,0,0,0,0,0
22.0,1,1,0,12600.0,12600.0,,12600.0,0.0,0.0,55.0,48,0,11,9,9,2,5,12,0,0,0,0,0,0,0,0
23.0,5,5,0,10200.0,10200.0,,12720.0,0.0,0.0,60.0,49,0,11,10,11,2,4,11,0,0,0,0,0,0,0,0
24.0,1,1,0,10000.0,10000.0,,10000.0,0.0,0.0,61.0,52,0,11,10,11,2,5,13,0,0,0,0,0,0,0,0
25.0,5,5,0,10880.0,10880.0,,14280.0,0.0,0.0,66.0,53,0,10,11,11,4,4,13,0,0,0,0,0,0,0,0
26.0,1,1,0,11000.0,11000.0,,11000.0,0.0,0.0,67.0,56,0,10,12,11,4,5,14,0,0,0,0,0,0,0,0
27.0,5,5,0,12120.0,12120.0,,15360.0,0.0,0.0,72.0,57,0,9,12,12,4,6,14,0,0,0,0,0,0,0,0
28.0,1,1,0,12400.0,12400.0,,12400.0,0.0,0.0,73.0,60,0,9,13,12,5,7,14,0,0,0,0,0,0,0,0
29.0,5,5,0,11880.0,11880.0,,16320.0,0.0,0.0,78.0,61,0,11,13,12,5,7,13,0,0,0,0,0,0,0,0
30.0,1,1,0,13000.0,13000.0,,13000.0,0.0,0.0,79.0,64,0,11,14,11,6,7,15,0,0,0,0,0,0,0,0
31.0,5,5,0,12960.0,12960.0,,17880.0,0.0,0.0,84.0,65,0,11,14,11,7,8,14,0,0,0,0,0,0,0,0
32.0,1,1,0,14400.0,14400.0,,14400.0,0.0,0.0,85.0,68,0,12,13,11,8,10,14,0,0,0,0,0,0,0,0
33.0,5,5,0,14040.0,14040.0,,18360.0,0.0,0.0,90.0,69,0,12,13,11,7,10,16,0,0,0,0,0,0,0,0
34.0,1,1,0,14600.0,14600.0,,14600.0,0.0,0.0,91.0,72,0,13,12,13,7,10,17,0,0,0,0,0,0,0,0
35.0,5,5,0,15360.0,15360.0,,20160.0,0.0,0.0,96.0,73,0,13,13,13,8,9,17,0,0,0,0,0,0,0,0
36.0,1,1,0,16000.0,16000.0,,16000.0,0.0,0.0,97.0,76,0,13,13,13,8,11,18,0,0,0,0,0,0,0,0
37.0,5,5,0,16040.0,16040.0,,21400.0,0.0,0.0,102.0,77,0,13,13,14,7,11,19,0,0,0,0,0,0,0,0
38.0,1,1,0,17800.0,17800.0,,17800.0,0.0,0.0,103.0,80,0,13,15,14,7,12,19,0,0,0,0,0,0,0,0
39.001,5,5,0,17160.0,17160.0,,22680.0,0.0,0.0,108.0,81,0,13,15,14,7,14,18,0,0,0,0,0,0,0,0
40.001,1,1,0,18400.0,18400.0,,18400.0,0.0,0.0,109.0,85,0,15,15,16,7,14,18,0,0,0,0,0,0,0,0
41.001,5,5,0,17880.0,17880.0,,22160.0,0.0,0.0,114.0,85,0,17,16,15,6,14,17,0,0,0,0,0,0,0,0
42.001,1,1,0,19600.0,19600.0,,19600.0,0.0,0.0,115.0,89,0,18,16,15,7,15,18,0,0,0,0,0,0,0,0
43.001,5,5,0,18400.0,18400.0,,21800.0,0.0,0.0,120.0,89,0,17,18,14,7,15,18,0,0,0,0,0,0,0,0
44.001,1,1,0,20400.0,20400.0,,20400.0,0.0,0.0,121.0,93,0,17,18,15,8,17,18,0,0,0,0,0,0,0,0
45.001,5,5,0,19880.0,19880.0,,23560.0,0.0,0.0,126.0,93,0,16,19,14,7,17,20,0,0,0,0,0,0,0,0
46.001,1,1,0,21600.0,21600.0,,21600.0,0.0,0.0,127.0,97,0,16,18,16,8,17,22,0,0,0,0,0,0,0,0
47.001,5,5,0,20960.0,20960.0,,24920.0,0.0,0.0,132.0,97,0,16,19,15,9,17,21,0,0,0,0,0,0,0,0
48.001,1,1,0,22400.0,22400.0,,22400.0,0.0,0.0,133.0,101,0,18,19,16,9,18,21,0,0,0,0,0,0,0,0
49.001,5,5,0,20800.0,20800.0,,24800.0,0.0,0.0,138.0,101,0,18,21,15,8,19,20,0,0,0,0,0,0,0,0
50.001,1,1,0,24000.0,24000.0,,24000.0,0.0,0.0,139.0,105,0,20,21,15,8,19,22,0,0,0,0,0,0,0,0
51.001,5,5,0,21720.0,21720.0,,26080.0,0.0,0.0,144.0,105,0,22,21,15,7,19,21,0,0,0,0,0,0,0,0
52.001,1,1,0,25800.0,25800.0,,25800.0,0.0,0.0,145.0,109,0,22,22,16,8,19,22,0,0,0,0,0,0,0,0
53.001,5,5,0,23160.0,23160.0,,27360.0,0.0,0.0,150.0,109,0,21,23,15,7,21,22,0,0,0,0,0,0,0,0
54.001,1,1,0,25600.0,25600.0,,25600.0,0.0,0.0,151.0,113,0,21,24,15,10,21,22,0,0,0,0,0,0,0,0
55.001,5,5,0,22680.0,22680.0,,27720.0,0.0,0.0,156.0,113,0,22,24,15,10,20,22,0,0,0,0,0,0,0,0
56.001,1,1,0,27400.0,27400.0,,27400.0,0.0,0.0,157.0,117,0,23,23,15,13,20,23,0,0,0,0,0,0,0,0
57.001,5,5,0,22880.0,22880.0,,28760.0,0.0,0.0,162.0,117,0,24,23,14,12,19,25,0,0,0,0,0,0,0,0
58.001,1,1,0,28200.0,28200.0,,28200.0,0.0,0.0,163.0,121,0,25,23,15,13,19,26,0,0,0,0,0,0,0,0
59.001,5,5,0,23800.0,23800.0,,28400.0,0.0,0.0,168.0,121,0,24,26,14,13,19,25,0,0,0,0,0,0,0,0
60.001,1,1,0,29800.0,29800.0,,29800.0,0.0,0.0,169.0,125,0,24,27,15,15,19,25,0,0,0,0,0,0,0,0
