task_id,job_id,app_name,node_name,ucb_reward,ucb_arm,user_id,task_type,offloaded,edge_id,arrival_time,finish_time,inter_arrival_ms,latency_ms,waiting_ms,proc_ms,tx_delay_ms,transit_ms,channel_rate_mbps,cycles_total,split_ratio,cycles_local,cycles_edge,local_ratio,edge_ratio,finish_time_edge
50000001,,,,0,,5,Light,1,0,0.003,0.14,,137.0,,100.0,37.0,,100.0,300000000.0,1.0,0.0,300000000.0,0.0,1.0,0.14
1,,,,0,,0,Light,1,0,0.006,0.24,,234.0,,100.0,86.0,,100.0,300000000.0,1.0,0.0,300000000.0,0.0,1.0,0.24
2,,,,0,,0,Light,1,0,0.01,0.34,4.0,330.0,,100.0,151.0,,100.0,300000000.0,1.0,0.0,300000000.0,0.0,1.0,0.34
50000002,,,,0,,5,Light,1,0,0.013,0.44,10.0,427.0,,100.0,201.0,,100.0,300000000.0,1.0,0.0,300000000.0,0.0,1.0,0.44
20000001,,,,0,,2,Light,1,0,0.016,0.54,,524.0,,100.0,249.0,,100.0,300000000.0,1.0,0.0,300000000.0,0.0,1.0,0.54
10000001,,,,0,,1,Light,1,0,0.02,0.64,,620.0,,100.0,312.0,,100.0,300000000.0,1.0,0.0,300000000.0,0.0,1.0,0.64
10000002,,,,0,,1,Light,1,0,0.023,0.74,3.0,717.0,,100.0,359.0,,100.0,300000000.0,1.0,0.0,300000000.0,0.0,1.0,0.74
10000003,,,,0,,1,Light,1,0,0.026,0.84,3.0,814.0,,100.0,405.0,,100.0,300000000.0,1.0,0.0,300000000.0,0.0,1.0,0.84
50000003,,,,0,,5,Light,1,0,0.03,0.94,17.0,910.0,,100.0,466.0,,100.0,300000000.0,1.0,0.0,300000000.0,0.0,1.0,0.94
3,,,,0,,0,Light,1,0,0.033,1.04,23.0,1007.0,,100.0,512.0,,100.0,300000000.0,1.0,0.0,300000000.0,0.0,1.0,1.04
50000004,,,,0,,5,Light,1,0,0.036,1.14,6.0,1104.0,,100.0,557.0,,100.0,300000000.0,1.0,0.0,300000000.0,0.0,1.0,1.14
50000005,,,,0,,5,Light,1,0,0.04,1.24,4.0,1200.0,,100.0,617.0,,100.0,300000000.0,1.0,0.0,300000000.0,0.0,1.0,1.24
40000001,,,,0,,4,Light,1,0,0.043,1.34,,1297.0,,100.0,665.0,,100.0,300000000.0,1.0,0.0,300000000.0,0.0,1.0,1.34
4,,,,0,,0,Light,1,0,0.046,1.44,13.0,1394.0,,100.0,714.0,,100.0,300000000.0,1.0,0.0,300000000.0,0.0,1.0,1.44
