sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,0,0,0,,,,,,0.0,0.0,6,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0
2.001,0,0,0,,,,,,0.0,0.0,16,0,6,4,0,0,2,4,0,0,0,0,0,0,0,0
3.001,4,4,0,2000.0,2000.0,,2000.0,0.0,0.0,4.0,24,0,6,5,0,2,5,6,0,0,0,0,0,0,0,0
4.001,2,2,0,2000.0,2000.0,,2000.0,0.0,0.0,6.0,32,0,7,8,3,2,5,7,0,0,0,0,0,0,0,0
5.0,3,3,0,3848.33,3848.33,,3909.0,0.0,0.0,9.0,39,0,10,7,6,3,6,7,0,0,0,0,0,0,0,0
6.0,3,3,0,2818.0,2818.0,,3699.8,0.0,0.0,12.0,47,0,12,7,7,4,9,8,0,0,0,0,0,0,0,0
7.0,3,3,0,5454.0,5454.0,,5763.4,0.0,0.0,15.0,55,0,15,9,8,5,9,9,0,0,0,0,0,0,0,0
8.0,3,3,0,4394.0,4394.0,,5109.3,0.0,0.0,18.0,63,0,15,11,12,5,8,12,0,0,0,0,0,0,0,0
9.0,3,3,0,6909.0,6909.0,,7072.8,0.0,0.0,21.0,71,0,15,13,12,6,10,15,0,0,0,0,0,0,0,0
10.001,3,3,0,6151.33,6151.33,,6972.8,0.0,0.0,24.0,80,0,17,15,14,6,10,18,0,0,0,0,0,0,0,0
11.001,3,3,0,8757.33,8757.33,,8963.6,0.0,0.0,27.0,88,0,17,16,16,9,11,19,0,0,0,0,0,0,0,0
12.001,3,3,0,7757.67,7757.67,,8736.3,0.0,0.0,30.0,96,0,17,19,17,9,12,22,0,0,0,0,0,0,0,0
13.001,3,3,0,10121.0,10121.0,,10508.7,0.0,0.0,33.0,104,0,18,20,18,12,15,21,0,0,0,0,0,0,0,0
14.001,3,3,0,9212.0,9212.0,,10281.3,0.0,0.0,36.0,112,0,20,22,17,14,16,23,0,0,0,0,0,0,0,0
15.001,3,3,0,11878.33,11878.33,,12372.2,0.0,0.0,39.0,120,0,21,21,19,15,19,25,0,0,0,0,0,0,0,0
16.001,3,3,0,10969.67,10969.67,,11945.5,0.0,0.0,42.0,128,0,23,22,21,16,18,28,0,0,0,0,0,0,0,0
17.001,3,3,0,13545.33,13545.33,,13945.4,0.0,0.0,45.0,136,0,23,24,22,16,22,29,0,0,0,0,0,0,0,0
18.001,3,3,0,11848.0,11848.0,,12535.9,0.0,0.0,48.0,144,0,26,25,24,16,24,29,0,0,0,0,0,0,0,0
19.0,3,3,0,14757.33,14757.33,,14890.8,0.0,0.0,51.0,151,0,29,26,25,17,25,29,0,0,0,0,0,0,0,0
20.0,3,3,0,13363.67,13363.67,,14045.5,0.0,0.0,54.0,159,0,29,29,25,18,28,30,0,0,0,0,0,0,0,0
21.0,3,3,0,15969.33,15969.33,,16581.5,0.0,0.0,57.0,167,0,28,30,27,19,29,34,0,0,0,0,0,0,0,0
22.0,3,3,0,14545.0,14545.0,,15690.6,0.0,0.0,60.0,175,0,31,32,27,20,31,34,0,0,0,0,0,0,0,0
23.0,3,3,0,17000.0,17000.0,,17854.6,0.0,0.0,63.0,183,0,35,34,27,20,32,35,0,0,0,0,0,0,0,0
24.0,3,3,0,16181.67,16181.67,,17372.2,0.0,0.0,66.0,191,0,36,37,28,20,33,37,0,0,0,0,0,0,0,0
25.0,3,3,0,18636.33,18636.33,,19645.3,0.0,0.0,69.0,199,0,37,38,28,24,35,37,0,0,0,0,0,0,0,0
26.0,3,3,0,17606.0,17606.0,,19163.0,0.0,0.0,72.0,207,0,40,38,28,26,34,41,0,0,0,0,0,0,0,0
27.0,3,3,0,20302.67,20302.67,,21208.5,0.0,0.0,75.0,215,0,40,41,29,29,35,41,0,0,0,0,0,0,0,0
28.0,3,3,0,18454.33,18454.33,,19809.0,0.0,0.0,78.0,223,0,43,43,29,30,36,42,0,0,0,0,0,0,0,0
29.0,3,3,0,21697.0,21697.0,,22818.2,0.0,0.0,81.0,231,0,45,46,29,34,36,41,0,0,0,0,0,0,0,0
