sim_time,tasks_done_interval,tasks_local,tasks_offloaded,mean_lat_all_ms,mean_lat_local_ms,mean_lat_edge_ms,p95_lat_all_ms,ucb_reward_mean,ucb_reward_cumulative,ucb_regret_cumulative,total_user_qlen,total_edge_qlen,u0_qlen,u1_qlen,u2_qlen,u3_qlen,u4_qlen,u5_qlen,e0_qlen,e0_busy,e0_txbuf,e0_load,e1_qlen,e1_busy,e1_txbuf,e1_load
1.0,0,0,0,,,,,,0.0,0.0,8,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0
2.001,0,0,0,,,,,,0.0,0.0,20,0,7,5,0,0,4,4,0,0,0,0,0,0,0,0
3.001,5,5,0,2000.0,2000.0,,2000.0,0.0,0.0,5.0,28,0,7,6,0,3,5,7,0,0,0,0,0,0,0,0
4.001,1,1,0,2000.0,2000.0,,2000.0,0.0,0.0,6.0,40,0,10,8,6,3,6,7,0,0,0,0,0,0,0,0
5.0,5,5,0,3492.2,3492.2,,3923.0,0.0,0.0,11.0,48,0,12,7,7,5,9,8,0,0,0,0,0,0,0,0
6.0,1,1,0,2846.0,2846.0,,2846.0,0.0,0.0,12.0,59,0,16,10,9,5,9,10,0,0,0,0,0,0,0,0
7.0,5,5,0,5107.4,5107.4,,5753.6,0.0,0.0,17.0,68,0,16,11,12,6,9,14,0,0,0,0,0,0,0,0
8.0,1,1,0,4692.0,4692.0,,4692.0,0.0,0.0,18.0,79,0,16,14,13,7,11,18,0,0,0,0,0,0,0,0
9.0,5,5,0,6799.8,6799.8,,7230.0,0.0,0.0,23.0,88,0,18,16,15,8,12,19,0,0,0,0,0,0,0,0
10.001,1,1,0,6231.0,6231.0,,6231.0,0.0,0.0,24.0,100,0,18,20,17,10,13,22,0,0,0,0,0,0,0,0
11.001,5,5,0,8645.8,8645.8,,9137.6,0.0,0.0,29.0,108,0,19,21,18,13,15,22,0,0,0,0,0,0,0,0
12.001,1,1,0,7615.0,7615.0,,7615.0,0.0,0.0,30.0,120,0,21,23,18,16,18,24,0,0,0,0,0,0,0,0
13.001,5,5,0,10169.2,10169.2,,10753.6,0.0,0.0,35.0,128,0,23,22,21,16,19,27,0,0,0,0,0,0,0,0
14.001,1,1,0,9000.0,9000.0,,9000.0,0.0,0.0,36.0,140,0,25,24,23,17,21,30,0,0,0,0,0,0,0,0
15.001,5,5,0,11969.0,11969.0,,12630.4,0.0,0.0,41.0,148,0,25,26,24,18,25,30,0,0,0,0,0,0,0,0
16.001,1,1,0,10769.0,10769.0,,10769.0,0.0,0.0,42.0,160,0,31,28,26,18,26,31,0,0,0,0,0,0,0,0
17.001,5,5,0,13507.4,13507.4,,14214.8,0.0,0.0,47.0,168,0,30,31,26,20,30,31,0,0,0,0,0,0,0,0
18.001,1,1,0,11384.0,11384.0,,11384.0,0.0,0.0,48.0,180,0,31,32,28,22,31,36,0,0,0,0,0,0,0,0
19.0,5,5,0,14892.0,14892.0,,15353.4,0.0,0.0,53.0,188,0,34,35,28,22,34,35,0,0,0,0,0,0,0,0
20.0,1,1,0,13231.0,13231.0,,13231.0,0.0,0.0,54.0,199,0,38,37,30,22,34,38,0,0,0,0,0,0,0,0
21.0,5,5,0,16384.4,16384.4,,17061.6,0.0,0.0,59.0,208,0,39,40,29,25,37,38,0,0,0,0,0,0,0,0
22.0,1,1,0,13692.0,13692.0,,13692.0,0.0,0.0,60.0,219,0,42,40,30,28,36,43,0,0,0,0,0,0,0,0
23.0,5,5,0,17722.8,17722.8,,18522.6,0.0,0.0,65.0,228,0,42,44,31,31,37,43,0,0,0,0,0,0,0,0
24.0,1,1,0,15615.0,15615.0,,15615.0,0.0,0.0,66.0,239,0,47,47,31,32,38,44,0,0,0,0,0,0,0,0
25.0,5,5,0,19430.6,19430.6,,20368.8,0.0,0.0,71.0,248,0,48,48,32,39,38,43,0,0,0,0,0,0,0,0
26.0,1,1,0,16692.0,16692.0,,16692.0,0.0,0.0,72.0,259,0,49,51,33,40,39,47,0,0,0,0,0,0,0,0
27.0,5,5,0,20815.4,20815.4,,21815.4,0.0,0.0,77.0,268,0,52,51,33,41,43,48,0,0,0,0,0,0,0,0
28.0,1,1,0,18000.0,18000.0,,18000.0,0.0,0.0,78.0,279,0,56,54,33,41,46,49,0,0,0,0,0,0,0,0
29.0,5,5,0,22430.8,22430.8,,23492.2,0.0,0.0,83.0,288,0,57,54,34,42,51,50,0,0,0,0,0,0,0,0
30.0,1,1,0,19923.0,19923.0,,19923.0,0.0,0.0,84.0,299,0,59,56,38,43,50,53,0,0,0,0,0,0,0,0
31.0,5,5,0,24107.4,24107.4,,25353.6,0.0,0.0,89.0,308,0,61,58,39,44,54,52,0,0,0,0,0,0,0,0
32.0,1,1,0,21769.0,21769.0,,21769.0,0.0,0.0,90.0,319,0,62,59,42,44,57,55,0,0,0,0,0,0,0,0
33.0,5,5,0,25569.0,25569.0,,26753.8,0.0,0.0,95.0,328,0,64,60,45,44,59,56,0,0,0,0,0,0,0,0
34.0,1,1,0,22923.0,22923.0,,22923.0,0.0,0.0,96.0,339,0,66,62,48,44,59,60,0,0,0,0,0,0,0,0
35.0,5,5,0,27061.2,27061.2,,28538.2,0.0,0.0,101.0,348,0,67,63,50,46,60,62,0,0,0,0,0,0,0,0
36.0,1,1,0,24769.0,24769.0,,24769.0,0.0,0.0,102.0,359,0,71,65,51,46,63,63,0,0,0,0,0,0,0,0
37.0,5,5,0,28861.4,28861.4,,30276.4,0.0,0.0,107.0,368,0,73,67,54,47,63,64,0,0,0,0,0,0,0,0
38.0,1,1,0,26384.0,26384.0,,26384.0,0.0,0.0,108.0,379,0,74,72,55,48,64,66,0,0,0,0,0,0,0,0
39.001,5,5,0,30569.2,30569.2,,32107.2,0.0,0.0,113.0,388,0,75,75,55,52,63,68,0,0,0,0,0,0,0,0
40.001,1,1,0,27769.0,27769.0,,27769.0,0.0,0.0,114.0,400,0,77,78,61,52,63,69,0,0,0,0,0,0,0,0
41.001,5,5,0,32169.0,32169.0,,33137.8,0.0,0.0,119.0,408,0,79,78,63,53,65,70,0,0,0,0,0,0,0,0
42.001,1,1,0,29538.0,29538.0,,29538.0,0.0,0.0,120.0,420,0,81,79,65,55,69,71,0,0,0,0,0,0,0,0
43.001,5,5,0,33569.0,33569.0,,34230.2,0.0,0.0,125.0,428,0,82,79,65,56,70,76,0,0,0,0,0,0,0,0
44.001,1,1,0,31461.0,31461.0,,31461.0,0.0,0.0,126.0,440,0,84,79,70,56,72,79,0,0,0,0,0,0,0,0
45.001,5,5,0,35184.4,35184.4,,36137.8,0.0,0.0,131.0,448,0,83,80,71,60,72,82,0,0,0,0,0,0,0,0
46.001,1,1,0,33307.0,33307.0,,33307.0,0.0,0.0,132.0,460,0,84,82,74,61,76,83,0,0,0,0,0,0,0,0
47.001,5,5,0,36830.6,36830.6,,37892.2,0.0,0.0,137.0,468,0,83,83,74,65,77,86,0,0,0,0,0,0,0,0
48.001,1,1,0,34154.0,34154.0,,34154.0,0.0,0.0,138.0,480,0,85,86,77,64,79,89,0,0,0,0,0,0,0,0
49.001,5,5,0,38061.2,38061.2,,39076.2,0.0,0.0,143.0,488,0,87,88,76,67,80,90,0,0,0,0,0,0,0,0
50.001,1,1,0,36000.0,36000.0,,36000.0,0.0,0.0,144.0,500,0,89,92,76,70,80,93,0,0,0,0,0,0,0,0
51.001,5,5,0,39646.2,39646.2,,40876.8,0.0,0.0,149.0,508,0,90,93,75,73,83,94,0,0,0,0,0,0,0,0
52.001,1,1,0,36231.0,36231.0,,36231.0,0.0,0.0,150.0,520,0,90,94,76,77,87,96,0,0,0,0,0,0,0,0
53.001,5,5,0,41199.8,41199.8,,42522.8,0.0,0.0,155.0,528,0,90,95,79,79,87,98,0,0,0,0,0,0,0,0
54.001,1,1,0,37307.0,37307.0,,37307.0,0.0,0.0,156.0,540,0,91,100,82,79,88,100,0,0,0,0,0,0,0,0
55.001,5,5,0,42753.4,42753.4,,44137.8,0.0,0.0,161.0,548,0,92,101,82,85,89,99,0,0,0,0,0,0,0,0
56.001,1,1,0,38846.0,38846.0,,38846.0,0.0,0.0,162.0,560,0,94,101,84,88,91,102,0,0,0,0,0,0,0,0
57.001,5,5,0,44415.4,44415.4,,45800.0,0.0,0.0,167.0,568,0,94,102,85,92,92,103,0,0,0,0,0,0,0,0
58.001,1,1,0,40384.0,40384.0,,40384.0,0.0,0.0,168.0,580,0,96,104,85,94,96,105,0,0,0,0,0,0,0,0
59.001,5,5,0,45938.4,45938.4,,47092.4,0.0,0.0,173.0,588,0,97,106,87,98,95,105,0,0,0,0,0,0,0,0
60.001,1,1,0,41769.0,41769.0,,41769.0,0.0,0.0,174.0,600,0,100,107,91,100,96,106,0,0,0,0,0,0,0,0
